iter	R2	RMSE
884	0.7333189	0.4170342851
885	0.7333845763	0.4169829299
886	0.7334659716	0.4169192744
887	0.7335298939	0.416869277
888	0.7335664738	0.416840663
889	0.7336383395	0.4167844415
890	0.7336939268	0.4167409497
891	0.7337318728	0.4167112578
892	0.7337408598	0.4167042254
893	0.7337611319	0.4166883619
894	0.7338616382	0.4166097036
895	0.7339513543	0.4165394775
896	0.733958175	0.4165341381
897	0.7339750272	0.4165209454
898	0.7340134697	0.4164908491
899	0.7340682127	0.4164479877
900	0.7341151925	0.416411201
901	0.7341583369	0.4163774147
902	0.7342171402	0.4163313614
903	0.7342566889	0.4163003851
904	0.7342958936	0.4162696759
905	0.7343567221	0.4162220242
906	0.7343903655	0.4161956663
907	0.7344163575	0.4161753018
908	0.7344367889	0.4161592933
909	0.7345801654	0.4160469368
910	0.7348053824	0.4158703849
911	0.7349157829	0.4157838125
912	0.7350308644	0.4156935502
913	0.7351540862	0.4155968814
914	0.7351864989	0.4155714496
915	0.735247962	0.4155232199
916	0.7353235514	0.4154638975
917	0.7354229471	0.4153858793
918	0.7354363123	0.4153753874
919	0.7354730483	0.415346548
920	0.7355727459	0.4152682706
921	0.7356429946	0.4152131061
922	0.735690576	0.4151757375
923	0.7357847855	0.415101739
924	0.7358729174	0.4150325024
925	0.7358735048	0.4150320409
926	0.7359492034	0.4149725626
927	0.7359962005	0.4149356314
928	0.7360185083	0.4149181005
929	0.7361241255	0.4148350892
930	0.7362372118	0.4147461891
931	0.7363154559	0.4146846682
932	0.7363381263	0.4146668414
933	0.7364859171	0.4145506082
934	0.7365561273	0.4144953785
935	0.7366780407	0.4143994598
936	0.7367222766	0.4143646505
937	0.7368362173	0.414274977
938	0.736910281	0.414216677
939	0.7370005824	0.4141455842
940	0.7370011164	0.4141451637
941	0.7370449797	0.4141106265
942	0.7370740516	0.4140877341
943	0.7371103837	0.414059123
944	0.7371365091	0.4140385483
945	0.7372409685	0.4139562728
946	0.737335519	0.4138817876
947	0.7374012253	0.4138300174
948	0.7374491466	0.4137922561
949	0.7375314326	0.4137274077
950	0.7375994156	0.4136738237
951	0.7376052293	0.413669241
952	0.737651125	0.4136330618
953	0.7377869027	0.4135260109
954	0.7377894979	0.4135239644
955	0.7379128754	0.4134266656
956	0.7379501365	0.413397276
957	0.7380643511	0.4133071765
958	0.7380698146	0.413302866
959	0.7381019143	0.4132775399
960	0.7381714162	0.413222699
961	0.7382148976	0.413188386
962	0.7382289244	0.4131773163
963	0.7383519406	0.413080221
964	0.7385545876	0.4129202242
965	0.7386625805	0.4128349348
966	0.73872705	0.4127840104
967	0.7388147973	0.4127146888
968	0.7388698392	0.4126711989
969	0.738918441	0.4126327937
970	0.7390664857	0.4125157867
971	0.7391541238	0.4124465064
972	0.7392203081	0.4123941781
973	0.7393156961	0.4123187484
974	0.7394382086	0.4122218494
975	0.7395489774	0.4121342191
976	0.7395669843	0.4121199719
977	0.7396137839	0.4120829415
978	0.7397137437	0.4120038366
979	0.7397602874	0.4119669982
980	0.7397821612	0.4119496844
981	0.739824928	0.4119158311
982	0.73989086	0.4118636351
983	0.7398911651	0.4118633936
984	0.7400005719	0.4117767656
985	0.7400464779	0.4117404119
986	0.7400604497	0.4117293468
987	0.7401346539	0.4116705751
988	0.7401816175	0.4116333742
989	0.7402219042	0.4116014596
990	0.740283284	0.4115528306
991	0.7404267949	0.4114391097
992	0.7404573053	0.4114149285
993	0.7405056507	0.4113766093
994	0.7405279714	0.4113589164
995	0.7406236428	0.4112830722
996	0.7406827998	0.411236168
997	0.7407895452	0.4111515186
998	0.7408420227	0.4111098974
999	0.7409272584	0.4110422859
1000	0.7409813556	0.4109993686
1001	0.7409993336	0.410985105
1002	0.7410459903	0.4109480857
1003	0.7410830438	0.4109186835
1004	0.74115241	0.4108636354
1005	0.7412141186	0.4108146581
1006	0.7413192123	0.4107312331
1007	0.7413700945	0.4106908359
1008	0.7414202696	0.4106509963
1009	0.7414890786	0.4105963548
1010	0.7415432789	0.410553309
1011	0.7416152324	0.4104961567
1012	0.7417115579	0.4104196334
1013	0.7418048792	0.410345483
1014	0.7419172615	0.4102561696
1015	0.7420186986	0.4101755379
1016	0.7420453692	0.410154335
1017	0.742144183	0.4100757692
1018	0.7422247681	0.4100116858
1019	0.7422457924	0.4099949651
1020	0.7422785839	0.4099688844
1021	0.7423076136	0.4099457944
1022	0.7423607871	0.4099034971
1023	0.7424232259	0.4098538241
1024	0.7425076504	0.4097866508
1025	0.7425540335	0.4097497409
1026	0.7425954189	0.4097168052
1027	0.7426226839	0.4096951055
1028	0.7427199257	0.409617703
1029	0.7427635974	0.4095829366
1030	0.742789832	0.4095620501
1031	0.7428161902	0.4095410642
1032	0.7428502472	0.4095139469
1033	0.7429259434	0.409453669
1034	0.7429460403	0.4094376641
1035	0.7429835075	0.4094078239
1036	0.7430547385	0.4093510872
1037	0.7430681169	0.4093404302
1038	0.7431057898	0.4093104191
1039	0.7431750962	0.4092552023
1040	0.7432157067	0.4092228442
1041	0.7432654615	0.4091831966
1042	0.7433207921	0.4091391013
1043	0.7433411714	0.409122859
1044	0.7433638461	0.4091047865
1045	0.7434347013	0.4090483073
1046	0.7435299097	0.4089724037
1047	0.7436543668	0.4088731607
1048	0.7436559803	0.4088718739
1049	0.7437662377	0.4087839335
1050	0.7438047675	0.4087531981
1051	0.7438266078	0.4087357748
1052	0.7439307896	0.4086526531
1053	0.7440101414	0.4085893307
1054	0.7440629754	0.4085471639
1055	0.7441461982	0.4084807351
1056	0.7442153258	0.4084255489
1057	0.7442566889	0.4083925241
1058	0.7442810526	0.4083730707
1059	0.744356361	0.408312934
1060	0.7443703964	0.4083017252
1061	0.7444053955	0.4082737733
1062	0.7444650185	0.4082261511
1063	0.7445480116	0.4081598535
1064	0.7446429121	0.4080840308
1065	0.7447183172	0.4080237741
1066	0.7448055832	0.4079540283
1067	0.744903106	0.4078760709
1068	0.7449260982	0.4078576893
1069	0.744943409	0.4078438493
1070	0.7450718855	0.4077411172
1071	0.7452486953	0.4075996948
1072	0.7452853458	0.4075703735
1073	0.745288332	0.4075679844
1074	0.7454010051	0.4074778294
1075	0.7454556614	0.4074340892
1076	0.7454645854	0.4074269471
1077	0.7455794475	0.4073350086
1078	0.745635168	0.407290401
1079	0.7457156573	0.4072259561
1080	0.7457560316	0.4071936258
1081	0.7457858749	0.4071697268
1082	0.7458059451	0.4071536535
1083	0.7458399678	0.4071264048
1084	0.7458513127	0.4071173183
1085	0.7459546755	0.4070345221
1086	0.7459856496	0.4070097078
1087	0.7460806529	0.4069335884
1088	0.7460820386	0.406932478
1089	0.746101296	0.4069170465
1090	0.7461510502	0.4068771747
1091	0.7461754827	0.4068575936
1092	0.7462655427	0.4067854083
1093	0.7462965832	0.4067605255
1094	0.7463691004	0.4067023883
1095	0.7464136167	0.4066666953
1096	0.7464622679	0.4066276834
1097	0.7464648795	0.4066255891
1098	0.746467279	0.406623665
1099	0.7464869578	0.4066078839
1100	0.7465065399	0.4065921798
1101	0.7465406754	0.4065648029
1102	0.7466299467	0.4064931983
1103	0.7466671148	0.4064633819
1104	0.7466864872	0.4064478405
1105	0.7467341264	0.4064096196
1106	0.746859047	0.4063093787
1107	0.7468862136	0.4062875759
1108	0.7469158784	0.4062637668
1109	0.7469395448	0.4062447711
1110	0.7469579592	0.4062299903
1111	0.7470366108	0.4061668523
1112	0.7470884289	0.4061252497
1113	0.7471483761	0.4060771153
1114	0.7472183698	0.4060209068
1115	0.7472751438	0.4059753087
1116	0.7473576991	0.4059089952
1117	0.747368787	0.4059000879
1118	0.7474843982	0.4058072015
1119	0.7474931589	0.405800162
1120	0.7475827311	0.4057281805
1121	0.7476761488	0.4056530951
1122	0.7477183385	0.4056191802
1123	0.7477616284	0.4055843779
1124	0.7478001865	0.4055533771
1125	0.7478603965	0.4055049635
1126	0.7479410419	0.405440109
1127	0.7479602899	0.4054246284
1128	0.7480270249	0.4053709508
1129	0.7480884732	0.4053215191
1130	0.7481691186	0.4052566354
1131	0.7482479442	0.4051932057
1132	0.7483456522	0.4051145679
1133	0.7483661267	0.4050980876
1134	0.748403429	0.4050680606
1135	0.7484106393	0.4050622562
1136	0.7484455631	0.4050341413
1137	0.7485026336	0.4049881934
1138	0.7485641977	0.4049386218
1139	0.7485869696	0.4049202843
1140	0.7486092234	0.4049023631
1141	0.7486300396	0.404885599
1142	0.7487030187	0.4048268205
1143	0.748753033	0.4047865332
1144	0.7488137418	0.404737626
1145	0.7488213913	0.404731463
1146	0.748873771	0.4046892604
1147	0.7489109958	0.4046592654
1148	0.7489477711	0.4046296305
1149	0.7489642918	0.4046163168
1150	0.7490428465	0.4045530051
1151	0.7491006876	0.4045063813
1152	0.7491526643	0.40446448
1153	0.7491961919	0.4044293867
1154	0.749219621	0.4044104962
1155	0.7492205209	0.4044097705
1156	0.7492775384	0.4043637944
1157	0.7492937462	0.4043507243
1158	0.749313148	0.4043350779
1159	0.749351312	0.4043042992
1160	0.7493865235	0.4042758996
1161	0.7494576709	0.40421851
1162	0.7495401402	0.4041519776
1163	0.7496637722	0.4040522166
1164	0.7497258887	0.4040020842
1165	0.7497507139	0.4039820468
1166	0.749778923	0.4039592769
1167	0.7498008931	0.4039415422
1168	0.7498200479	0.4039260794
1169	0.749857825	0.4038955819
1170	0.7498742037	0.4038823586
1171	0.7499493548	0.4038216802
1172	0.7500020291	0.4037791445
1173	0.7500356534	0.4037519898
1174	0.7501144476	0.4036883491
1175	0.7501570684	0.4036539208
1176	0.7502052663	0.4036149839
1177	0.750221129	0.4036021684
1178	0.7502844038	0.4035510441
1179	0.7503601372	0.4034898453
1180	0.7503835996	0.4034708839
1181	0.7504436452	0.4034223532
1182	0.7505036034	0.4033738873
1183	0.7505645404	0.4033246243
1184	0.7506365747	0.4032663822
1185	0.7506403311	0.4032633448
1186	0.7506889246	0.4032240503
1187	0.7507180625	0.4032004864
1188	0.7507846806	0.4031466072
1189	0.7508074832	0.4031281633
1190	0.7508967287	0.403055969
1191	0.7509655647	0.4030002758
1192	0.7509670026	0.4029991124
1193	0.7509680129	0.4029982949
1194	0.7509892457	0.4029811145
1195	0.7511072274	0.4028856366
1196	0.7511677772	0.4028366273
1197	0.7512248722	0.4027904089
1198	0.7513123006	0.4027196252
1199	0.7513346356	0.4027015404
1200	0.7513391334	0.4026978984
1201	0.7513398785	0.4026972951
1202	0.7513725274	0.4026708572
1203	0.7514150062	0.4026364569
1204	0.7514554878	0.4026036713
1205	0.7514583973	0.4026013148
1206	0.7514819191	0.4025822635
1207	0.7515282341	0.4025447482
1208	0.7515758008	0.4025062153
1209	0.7516082639	0.4024799155
1210	0.7516716479	0.4024285603
1211	0.7517136159	0.4023945532
1212	0.7517659379	0.4023521522
1213	0.7518137351	0.4023134141
1214	0.7518169114	0.4023108397
1215	0.7518498991	0.4022841019
1216	0.7518915871	0.4022503095
1217	0.7519603918	0.4021945303
1218	0.7520394439	0.4021304339
1219	0.7520593906	0.4021142593
1220	0.7521164846	0.4020679586
1221	0.7521507262	0.4020401877
1222	0.7521905263	0.4020079062
1223	0.7522169155	0.4019865007
1224	0.75228145	0.4019341491
1225	0.7523105916	0.4019105067
1226	0.7523719535	0.4018607195
1227	0.7524339448	0.4018104154
1228	0.7524781182	0.4017745661
1229	0.7525156453	0.4017441082
1230	0.7525323758	0.4017305286
1231	0.7526027222	0.4016734255
1232	0.7526634631	0.4016241131
1233	0.7527193032	0.401578774
1234	0.7527540329	0.4015505729
1235	0.7527913522	0.4015202667
1236	0.7528045471	0.4015095509
1237	0.7529027041	0.4014298268
1238	0.7529715769	0.4013738781
1239	0.7529909902	0.4013581064
1240	0.753046265	0.4013131966
1241	0.7531019704	0.4012679319
1242	0.7532098073	0.4011802921
1243	0.7532447516	0.4011518885
1244	0.7532811437	0.4011223059
1245	0.75332934	0.4010831245
1246	0.7533921526	0.4010320551
1247	0.7534255765	0.4010048773
1248	0.7534555045	0.4009805405
1249	0.7535252902	0.4009237868
1250	0.7535370258	0.4009142419
1251	0.753568151	0.4008889258
1252	0.7535886889	0.4008722202
1253	0.7536895138	0.4007901988
1254	0.7536906062	0.40078931
1255	0.7537549588	0.40073695
1256	0.7537880156	0.400710051
1257	0.7538489776	0.40066044
1258	0.7539648782	0.4005661031
1259	0.7540230885	0.4005187146
1260	0.7540666208	0.4004832718
1261	0.7540709196	0.4004797716
1262	0.7540989371	0.4004569586
1263	0.7541513583	0.4004142716
1264	0.7541771758	0.4003932466
1265	0.7541864781	0.4003856707
1266	0.7542278636	0.4003519646
1267	0.7542539181	0.4003307432
1268	0.7542567593	0.4003284289
1269	0.754312734	0.4002828335
1270	0.7543436596	0.4002576402
1271	0.75434408	0.4002572977
1272	0.7543677426	0.40023802
1273	0.7544077296	0.4002054408
1274	0.7544371025	0.4001815078
1275	0.7544844215	0.4001429493
1276	0.7545038463	0.4001271196
1277	0.754544674	0.4000938463
1278	0.7545782962	0.4000664431
1279	0.7546166467	0.400035184
1280	0.7547085065	0.3999602999
1281	0.7547368561	0.3999371866
1282	0.754817479	0.3998714475
1283	0.7548866414	0.3998150445
1284	0.7549290454	0.3997804595
1285	0.7549522674	0.3997615183
1286	0.7549884903	0.3997319708
1287	0.7550368334	0.3996925334
1288	0.7551709375	0.3995831134
1289	0.7551881193	0.399569092
1290	0.7552380832	0.3995283158
1291	0.7552691635	0.3995029486
1292	0.7552703913	0.3995019464
1293	0.7553397624	0.3994453209
1294	0.7553609816	0.3994279988
1295	0.7554085177	0.3993891902
1296	0.7554551771	0.3993510937
1297	0.7554821687	0.3993290539
1298	0.7555001442	0.3993143755
1299	0.7555272086	0.3992922743
1300	0.7555735164	0.3992544557
1301	0.7556196959	0.3992167384
1302	0.7556741945	0.3991722217
1303	0.7557013426	0.3991500443
1304	0.7557775186	0.3990878089
1305	0.7558642616	0.3990169286
1306	0.7559486876	0.3989479294
1307	0.7559949574	0.3989101093
1308	0.7560191584	0.3988903263
1309	0.7560237819	0.3988865468
1310	0.7561215315	0.3988066314
1311	0.7561639977	0.3987719081
1312	0.7561677911	0.3987688062
1313	0.7562064064	0.3987372288
1314	0.7562732554	0.3986825575
1315	0.7563208685	0.3986436134
1316	0.7564098913	0.3985707889
1317	0.7564524964	0.3985359314
1318	0.7564854119	0.3985089993
1319	0.7564971512	0.3984993936
1320	0.7565639923	0.3984446962
1321	0.7566157185	0.3984023624
1322	0.7566511366	0.398373373
1323	0.756659295	0.398366695
1324	0.7566842441	0.3983462728
1325	0.7567042645	0.3983298841
1326	0.7567292908	0.3983093968
1327	0.7567356226	0.3983042132
1328	0.7567493422	0.3982929813
1329	0.7567861039	0.3982628837
1330	0.7568024953	0.3982494631
1331	0.7568785067	0.3981872218
1332	0.7569114095	0.3981602766
1333	0.7569389449	0.3981377255
1334	0.7569677545	0.3981141295
1335	0.7569976584	0.3980896358
1336	0.757058453	0.3980398354
1337	0.757177897	0.3979419738
1338	0.757245741	0.3978863778
1339	0.7572758026	0.3978617408
1340	0.7573182736	0.3978269311
1341	0.7573190376	0.3978263049
1342	0.7573633143	0.3977900119
1343	0.7573972618	0.3977621834
1344	0.7574078577	0.3977534969
1345	0.7574917856	0.397684687
1346	0.75752599	0.3976566404
1347	0.7576053173	0.3975915869
1348	0.7576829346	0.3975279252
1349	0.75772111	0.3974966101
1350	0.7577889156	0.3974409833
1351	0.7578357618	0.3974025468
1352	0.7578491802	0.3973915366
1353	0.757869799	0.3973746175
1354	0.7578852011	0.3973619787
1355	0.7579073738	0.3973437832
1356	0.7579593799	0.3973011024
1357	0.7580135194	0.3972566659
1358	0.7580435356	0.3972320271
1359	0.7580686086	0.3972114448
1360	0.7580881209	0.3971954265
1361	0.7581871803	0.3971140953
1362	0.7582259594	0.3970822517
1363	0.7582562265	0.3970573961
1364	0.7583100686	0.3970131766
1365	0.7583787217	0.3969567859
1366	0.758417607	0.3969248425
1367	0.7584903344	0.3968650917
1368	0.7585113957	0.3968477867
1369	0.7585723394	0.3967977078
1370	0.7585822007	0.396789604
1371	0.758640255	0.3967418927
1372	0.7586508215	0.3967332081
1373	0.758702716	0.3966905534
1374	0.758722527	0.3966742684
1375	0.7587460912	0.3966548975
1376	0.7588143018	0.3965988197
1377	0.758831136	0.3965849786
1378	0.7588480751	0.3965710508
1379	0.7588868173	0.396539194
1380	0.7589033969	0.3965255603
1381	0.7589373991	0.396497598
1382	0.7589476998	0.3964891266
1383	0.7589794413	0.3964630212
1384	0.7590897289	0.3963723028
1385	0.759092821	0.3963697591
1386	0.7591396359	0.3963312444
1387	0.759183539	0.396295122
1388	0.7592203284	0.3962648499
1389	0.7592450805	0.3962444814
1390	0.7592653392	0.3962278097
1391	0.7593129932	0.3961885907
1392	0.759352068	0.3961564294
1393	0.7593999918	0.3961169811
1394	0.7594257632	0.3960957659
1395	0.7595063243	0.3960294401
1396	0.7595864043	0.3959634993
1397	0.759641674	0.3959179818
1398	0.7596607428	0.3959022765
1399	0.7597135493	0.3958587809
1400	0.7597519887	0.3958271163
1401	0.7597889643	0.395796655
1402	0.7598387935	0.395755601
1403	0.7598724802	0.3957278443
1404	0.7599082706	0.3956983521
1405	0.7600304934	0.3955976207
1406	0.7600663146	0.3955680934
1407	0.7601077621	0.3955339257
1408	0.7601713172	0.3954815274
1409	0.7601980052	0.3954595223
1410	0.7602658822	0.3954035501
1411	0.7603163966	0.3953618901
1412	0.7603420549	0.3953407276
1413	0.760367128	0.3953200468
1414	0.7603766745	0.3953121723
1415	0.7604091428	0.3952853895
1416	0.7604486255	0.3952528183
1417	0.760485186	0.3952226552
1418	0.7605125786	0.3952000543
1419	0.7605456907	0.3951727327
1420	0.7606075624	0.3951216758
1421	0.7606409295	0.3950941383
1422	0.7606560745	0.3950816387
1423	0.7607203021	0.3950286254
1424	0.7607269279	0.3950231561
1425	0.7607890337	0.3949718866
1426	0.760852117	0.3949198033
1427	0.7608758285	0.3949002247
1428	0.760928674	0.3948565866
1429	0.7609756505	0.3948177909
1430	0.7609907765	0.3948052981
1431	0.7610195828	0.3947815057
1432	0.7610475966	0.3947583665
1433	0.7610616415	0.394746765
1434	0.7611145064	0.3947030938
1435	0.7612017852	0.3946309832
1436	0.7612495343	0.3945915269
1437	0.7612817172	0.3945649311
1438	0.7613175691	0.3945353011
1439	0.761353388	0.3945056962
1440	0.7613753529	0.3944875407
1441	0.7613758006	0.3944871707
1442	0.7614139628	0.394455625
1443	0.7614642662	0.3944140393
1444	0.7614919137	0.3943911814
1445	0.7615135944	0.3943732557
1446	0.7615698421	0.3943267459
1447	0.7615870349	0.3943125286
1448	0.7616183311	0.3942866472
1449	0.7616331894	0.3942743591
1450	0.7616571122	0.3942545736
1451	0.7617230158	0.3942000627
1452	0.761750537	0.3941772968
1453	0.761871264	0.3940774144
1454	0.7618863981	0.3940648915
1455	0.761899901	0.3940537181
1456	0.7619963994	0.393973858
1457	0.7620134593	0.3939597379
1458	0.7620238966	0.3939510988
1459	0.762062128	0.393919453
1460	0.7620693951	0.3939134375
1461	0.7621174647	0.3938736439
1462	0.7621863126	0.3938166423
1463	0.762257791	0.3937574542
1464	0.7622915077	0.3937295318
1465	0.7623396737	0.3936896398
1466	0.7623733632	0.3936617351
1467	0.762436631	0.3936093257
1468	0.7625267949	0.3935346241
1469	0.7625397701	0.3935238728
1470	0.7625889619	0.3934831099
1471	0.7626126215	0.3934635028
1472	0.7626638313	0.393421061
1473	0.7627188529	0.3933754551
1474	0.7627666421	0.3933358395
1475	0.7628192515	0.3932922235
1476	0.7628504185	0.3932663822
1477	0.7628508973	0.3932659852
1478	0.7628705218	0.3932497131
1479	0.762889962	0.3932335932
1480	0.7629326637	0.3931981824
1481	0.7629847648	0.3931549728
1482	0.7630447725	0.3931052001
1483	0.7630840408	0.3930726259
1484	0.7630967813	0.3930620568
1485	0.7631223831	0.3930408173
1486	0.7631503881	0.393017583
1487	0.7632387318	0.3929442793
1488	0.7632824095	0.3929080325
1489	0.7632922884	0.3928998338
1490	0.7633343111	0.3928649565
1491	0.7633873713	0.392820914
1492	0.7634505654	0.3927684536
1493	0.763452973	0.3927664548
1494	0.7634727162	0.3927500635
1495	0.7635564684	0.3926805227
1496	0.7635987777	0.392645388
1497	0.7636054204	0.3926398714
1498	0.7636710174	0.3925853909
1499	0.7637323175	0.3925344723
1500	0.7637997405	0.3924784601
1501	0.7638673426	0.3924222911
1502	0.7639083019	0.392388255
1503	0.7639727203	0.3923347191
1504	0.7640343742	0.3922834739
1505	0.7640810024	0.3922447133
1506	0.7641299244	0.3922040417
1507	0.7641481695	0.3921888725
1508	0.7641738772	0.3921674977
1509	0.7642130802	0.3921349
1510	0.7642146409	0.3921336022
1511	0.7642246993	0.392125238
1512	0.7643147738	0.392050328
1513	0.7643480516	0.3920226491
1514	0.7644147337	0.3919671802
1515	0.7644841157	0.3919094569
1516	0.7644843459	0.3919092654
1517	0.7644966652	0.3918990154
1518	0.7645225982	0.3918774373
1519	0.7646085676	0.3918058964
1520	0.7646360248	0.3917830447
1521	0.764711208	0.3917204653
1522	0.7647675416	0.391673569
1523	0.7647791128	0.3916639356
1524	0.7648524074	0.3916029097
1525	0.764858169	0.3915981121
1526	0.7649425505	0.3915278426
1527	0.7649933269	0.391485552
1528	0.7650297171	0.3914552406
1529	0.7650561764	0.3914331997
1530	0.7650748942	0.3914176068
1531	0.7651319887	0.3913700402
1532	0.7651520555	0.3913533208
1533	0.7651758738	0.3913334748
1534	0.7652104633	0.391304652
1535	0.7652568065	0.3912660319
1536	0.7652646814	0.391259469
1537	0.7652990508	0.3912308243
1538	0.7653148084	0.3912176906
1539	0.7653677145	0.3911735912
1540	0.7654106757	0.3911377776
1541	0.7654789629	0.3910808448
1542	0.7655328944	0.3910358749
1543	0.7655594632	0.391013719
1544	0.7655728014	0.3910025957
1545	0.7656161113	0.3909664757
1546	0.7656789159	0.3909140912
1547	0.7656857226	0.3909084135
1548	0.7657365533	0.3908660105
1549	0.7657663846	0.3908411231
1550	0.76577777	0.3908316241
1551	0.7657947035	0.390817496
1552	0.7658722845	0.3907527611
1553	0.7659883139	0.3906559241
1554	0.7660169608	0.390632012
1555	0.7660730052	0.3905852265
1556	0.7661066291	0.3905571547
1557	0.7661215784	0.3905446733
1558	0.7661409499	0.3905284991
1559	0.7661913115	0.3904864467
1560	0.7661940736	0.3904841401
1561	0.7662295723	0.3904544955
1562	0.7663045008	0.3903919158
1563	0.7663051907	0.3903913396
1564	0.7663281338	0.3903721757
1565	0.7663686509	0.3903383303
1566	0.7663977415	0.390314028
1567	0.7664324629	0.3902850199
1568	0.7665011907	0.3902275946
1569	0.7665189979	0.3902127144
1570	0.7665200441	0.3902118401
1571	0.7665827741	0.3901594167
1572	0.766599416	0.3901455079
1573	0.7666447932	0.3901075805
1574	0.766704921	0.3900573184
1575	0.7667144661	0.3900493389
1576	0.7667511148	0.3900186997
1577	0.7668199134	0.3899611759
1578	0.7668548763	0.3899319395
1579	0.7668577915	0.3899295017
1580	0.7668776778	0.3899128714
1581	0.7669053196	0.3898897544
1582	0.7669372652	0.3898630363
1583	0.7669514709	0.3898511545
1584	0.7669739862	0.389832322
1585	0.7670617573	0.3897588984
1586	0.7670919604	0.3897336292
1587	0.7671534693	0.3896821632
1588	0.7671909529	0.3896507965
1589	0.7672119035	0.3896332636
1590	0.7672485607	0.3896025846
1591	0.7673063334	0.3895542288
1592	0.7673383111	0.3895274608
1593	0.7673651688	0.3895049773
1594	0.7673729194	0.3894984887
1595	0.7673870395	0.3894866676
1596	0.7673887369	0.3894852465
1597	0.7674478119	0.3894357856
1598	0.7674951226	0.38939617
1599	0.7675086417	0.389384849
1600	0.767563326	0.3893390527
1601	0.7676235503	0.3892886106
1602	0.767636784	0.3892775255
1603	0.7676749102	0.3892455879
1604	0.7676881051	0.3892345341
1605	0.7676997946	0.3892247412
1606	0.7677098416	0.3892163241
1607	0.7677820551	0.3891558204
1608	0.7678430389	0.389104718
1609	0.7678725911	0.3890799519
1610	0.7678859111	0.3890687886
1611	0.7679296003	0.389032171
1612	0.767957359	0.3890089036
1613	0.7679780089	0.3889915939
1614	0.7680079556	0.3889664898
1615	0.7680739215	0.3889111855
1616	0.7680843589	0.3889024342
1617	0.7681350389	0.388859939
1618	0.7681754545	0.388826047
1619	0.7682012488	0.3888044148
1620	0.7682950167	0.3887257667
1621	0.7683008959	0.388720835
1622	0.7683442223	0.388684489
1623	0.7683771336	0.3886568779
1624	0.7684075764	0.3886313359
1625	0.7684161224	0.3886241654
1626	0.768416341	0.388623982
1627	0.7684385086	0.3886053816
1628	0.7684486506	0.3885968714
1629	0.7685020624	0.3885520501
1630	0.7685166618	0.3885397979
1631	0.7685267143	0.3885313614
1632	0.7685345963	0.3885247463
1633	0.7685721025	0.3884932671
1634	0.7686252393	0.3884486647
1635	0.7686769892	0.3884052216
1636	0.7686957865	0.3883894404
1637	0.7687478577	0.3883457208
1638	0.7688444022	0.3882646479
1639	0.7688548395	0.3882558822
1640	0.7688913744	0.3882251971
1641	0.7689166419	0.3882039738
1642	0.7689468331	0.3881786134
1643	0.7689706967	0.388158567
1644	0.7689933359	0.3881395482
1645	0.7690290801	0.3881095182
1646	0.7691158969	0.3880365705
1647	0.7691801809	0.387982547
1648	0.7692054462	0.3879613124
1649	0.7692296452	0.3879409728
1650	0.7692806502	0.387898099
1651	0.7693057152	0.3878770281
1652	0.7693408298	0.3878475071
1653	0.7693956776	0.3878013918
1654	0.7694253318	0.3877764566
1655	0.7694255413	0.3877762804
1656	0.769466486	0.3877418489
1657	0.76953611	0.3876832929
1658	0.7695577033	0.3876651306
1659	0.7696074286	0.3876233027
1660	0.7696211246	0.3876117812
1661	0.7696452772	0.3875914623
1662	0.7696836414	0.3875591855
1663	0.7697132404	0.3875342811
1664	0.7697404147	0.3875114156
1665	0.7698044634	0.387457517
1666	0.7698397826	0.3874277918
1667	0.7699075395	0.3873707602
1668	0.7699225281	0.387358143
1669	0.769959041	0.3873274052
1670	0.7699680116	0.387319853
1671	0.7700172995	0.3872783562
1672	0.7700409202	0.3872584677
1673	0.7700650149	0.3872381791
1674	0.7700888692	0.3872180917
1675	0.7701042435	0.3872051448
1676	0.7701392779	0.3871756401
1677	0.7701457548	0.3871701852
1678	0.770166343	0.3871528453
1679	0.7701957497	0.3871280768
1680	0.7702400332	0.387090775
1681	0.7702579019	0.3870757225
1682	0.7702699354	0.3870655852
1683	0.7702798635	0.3870572213
1684	0.7703205029	0.387022983
1685	0.7703583189	0.3869911207
1686	0.7703949007	0.3869602957
1687	0.77042298	0.3869366335
1688	0.7704238687	0.3869358846
1689	0.7704241603	0.3869356388
1690	0.7704772766	0.3868908741
1691	0.7704965982	0.3868745893
1692	0.770548702	0.386830671
1693	0.7705595023	0.3868215668
1694	0.7705747916	0.3868086782
1695	0.7705776371	0.3868062794
1696	0.7706397384	0.3867539245
1697	0.7706704285	0.3867280484
1698	0.7706867406	0.3867142943
1699	0.7707551491	0.3866566078
1700	0.7707744999	0.3866402885
1701	0.7708065317	0.3866132731
1702	0.7708414054	0.3865838588
1703	0.7708710442	0.386558858
1704	0.770885095	0.3865470054
1705	0.7709588641	0.3864847713
1706	0.770976087	0.3864702401
1707	0.771014866	0.3864375196
1708	0.7710151634	0.3864372686
1709	0.7710727468	0.3863886764
1710	0.7710966059	0.3863685409
1711	0.7710968622	0.3863683245
1712	0.7711229195	0.3863463328
1713	0.7711411226	0.3863309689
1714	0.7711676507	0.3863085776
1715	0.7712111631	0.3862718476
1716	0.7712426284	0.3862452848
1717	0.7712654258	0.3862260382
1718	0.7712834873	0.3862107891
1719	0.7712897609	0.3862054923
1720	0.7713246992	0.3861759923
1721	0.7713837241	0.3861261499
1722	0.7714122173	0.386102087
1723	0.771447857	0.3860719868
