iter	R2	RMSE
884	0.7324819482	0.4176881826
885	0.7325187583	0.4176594449
886	0.732606856	0.4175906591
887	0.7326188696	0.417581278
888	0.7326467176	0.4175595317
889	0.7326648874	0.4175453425
890	0.7327115262	0.4175089188
891	0.7327510942	0.4174780147
892	0.732800302	0.4174395784
893	0.732906981	0.4173562391
894	0.7330077211	0.4172775241
895	0.7331180395	0.4171913078
896	0.7331294557	0.4171823848
897	0.7331810649	0.4171420441
898	0.7332499591	0.4170881863
899	0.7333052422	0.417044964
900	0.7333571098	0.417004408
901	0.7334390842	0.4169403029
902	0.733501471	0.416891509
903	0.7336978005	0.4167379187
904	0.7337406931	0.4167043559
905	0.7337620097	0.4166876749
906	0.7338149635	0.416646234
907	0.7338710224	0.4166023586
908	0.7338987176	0.4165806809
909	0.7339495787	0.4165408675
910	0.733958922	0.4165335533
911	0.7340456936	0.4164656197
912	0.7340653371	0.4164502393
913	0.73407996	0.4164387895
914	0.7342171245	0.4163313738
915	0.7342929946	0.4162719467
916	0.7343362808	0.416238038
917	0.7343778469	0.4162054742
918	0.7344408787	0.4161560888
919	0.7344513838	0.4161478574
920	0.7345123471	0.4161000862
921	0.7345589601	0.4160635561
922	0.7347147482	0.4159414438
923	0.7347538629	0.4159107786
924	0.7347698973	0.4158982073
925	0.7348221285	0.4158572544
926	0.7348690111	0.4158204916
927	0.7349563846	0.4157519695
928	0.7350337281	0.4156913038
929	0.7350856133	0.4156506019
930	0.7351195125	0.4156240071
931	0.73513287	0.4156135273
932	0.7351866101	0.4155713623
933	0.7352472751	0.4155237589
934	0.7353721555	0.4154257488
935	0.7354810124	0.4153402955
936	0.7355425737	0.4152919618
937	0.7356719139	0.4151903944
938	0.7356840715	0.4151808461
939	0.735710676	0.4151599507
940	0.7357914062	0.4150965382
941	0.7358230927	0.4150716462
942	0.7358659296	0.4150379924
943	0.7359906227	0.4149400148
944	0.7360334121	0.4149063876
945	0.7361052857	0.4148498978
946	0.7361628587	0.4148046421
947	0.7361981402	0.4147769065
948	0.7362531022	0.4147336957
949	0.7363148626	0.4146851347
950	0.7363427575	0.4146631996
951	0.736383838	0.414630894
952	0.736494478	0.4145438743
953	0.7365823024	0.4144747864
954	0.7366185215	0.4144462909
955	0.7366541556	0.4144182538
956	0.7366827832	0.414395728
957	0.7366998272	0.4143823164
958	0.7367717786	0.4143256939
959	0.7368793245	0.4142410457
960	0.7368979301	0.4142263997
961	0.7370287008	0.4141234446
962	0.7371611755	0.4140191218
963	0.7372371113	0.413959311
964	0.7372874219	0.4139196792
965	0.7373504872	0.4138699947
966	0.7374072449	0.4138252743
967	0.7374953268	0.4137558634
968	0.7375566105	0.4137075634
969	0.7376121827	0.41366376
970	0.7377028373	0.4135922937
971	0.7377535139	0.4135523381
972	0.737784603	0.4135278242
973	0.737839701	0.4134843757
974	0.7378778049	0.4134543254
975	0.7379414094	0.4134041596
976	0.7379842423	0.4133703733
977	0.7380978927	0.413280713
978	0.7381187159	0.4132642832
979	0.7381821005	0.4132142678
980	0.7382433867	0.4131659025
981	0.7383434629	0.413086913
982	0.7383715552	0.4130647373
983	0.7384253447	0.413022273
984	0.7384689285	0.4129878626
985	0.7385372731	0.412933897
986	0.7386072862	0.4128786067
987	0.7386847377	0.4128174335
988	0.7387326789	0.4127795638
989	0.7388804681	0.4126628003
990	0.7389023386	0.4126455183
991	0.7390025458	0.4125663257
992	0.7390228258	0.4125502968
993	0.7391302982	0.4124653423
994	0.7391742482	0.4124305958
995	0.7392612366	0.4123618149
996	0.7393525904	0.41228957
997	0.7394384407	0.4122216658
998	0.739488253	0.4121822611
999	0.7395795143	0.4121100579
1000	0.7396755656	0.4120340513
1001	0.7397337493	0.411988003
1002	0.7397722139	0.4119575581
1003	0.7398784134	0.4118734891
1004	0.7399888061	0.4117860826
1005	0.7401019667	0.4116964652
1006	0.7402006714	0.4116182803
1007	0.7402776078	0.4115573279
1008	0.740384577	0.4114725672
1009	0.7405165484	0.4113679712
1010	0.7406078853	0.411295565
1011	0.7407193013	0.4112072242
1012	0.7408237953	0.4111243545
1013	0.7408555691	0.4110991527
1014	0.7409188712	0.4110489394
1015	0.7409723989	0.4110064746
1016	0.7410249987	0.4109647417
1017	0.7410992924	0.4109057895
1018	0.7411602422	0.4108574194
1019	0.7412142765	0.4108145328
1020	0.741249011	0.4107869619
1021	0.7412652844	0.410774044
1022	0.7413676884	0.4106927463
1023	0.7414362614	0.4106382978
1024	0.7414570189	0.4106218145
1025	0.7414880315	0.4105971864
1026	0.741528768	0.410564834
1027	0.7416504523	0.4104681788
1028	0.7416716226	0.4104513607
1029	0.74174658	0.4103918074
1030	0.7417651443	0.4103770569
1031	0.7418613439	0.4103006113
1032	0.741919135	0.4102546805
1033	0.7419675211	0.4102162205
1034	0.7420147806	0.4101786526
1035	0.7420910056	0.4101180519
1036	0.7421404879	0.4100787074
1037	0.7422182	0.4100169093
1038	0.7422190766	0.4100162122
1039	0.7423210527	0.4099351046
1040	0.7423325171	0.4099259852
1041	0.7423971315	0.4098745841
1042	0.7424515756	0.4098312685
1043	0.7424645627	0.4098209354
1044	0.7424800094	0.4098086449
1045	0.7424817553	0.4098072557
1046	0.7425058353	0.4097880952
1047	0.7425407042	0.4097603482
1048	0.7425636065	0.4097421227
1049	0.7426340998	0.4096860194
1050	0.742699749	0.4096337645
1051	0.7427827092	0.409567721
1052	0.742824746	0.4095342519
1053	0.7428563548	0.4095090837
1054	0.7428827348	0.4094880777
1055	0.7429224759	0.4094564303
1056	0.7429770412	0.409412974
1057	0.7429992384	0.4093952946
1058	0.7430236635	0.40937584
1059	0.7430397304	0.4093630421
1060	0.7431168392	0.4093016165
1061	0.7431275462	0.4092930865
1062	0.7432114181	0.4092262614
1063	0.7432327166	0.4092092901
1064	0.7433036934	0.4091527285
1065	0.7433407733	0.4091231763
1066	0.7433757284	0.4090953156
1067	0.7434176507	0.4090618991
1068	0.7434456961	0.4090395425
1069	0.7435120509	0.4089866424
1070	0.7435194761	0.4089807224
1071	0.7435321471	0.4089706198
1072	0.7435455947	0.4089598977
1073	0.7436272132	0.4088948153
1074	0.7437129085	0.4088264708
1075	0.7437501927	0.4087967321
1076	0.7437806267	0.4087724556
1077	0.7438529928	0.4087147251
1078	0.7438892071	0.4086858318
1079	0.7439748181	0.4086175197
1080	0.7440100557	0.4085893991
1081	0.7441055357	0.4085131934
1082	0.744186044	0.4084489261
1083	0.7442545604	0.4083942236
1084	0.7442736181	0.4083790069
1085	0.7443582475	0.4083114275
1086	0.7444117747	0.4082686783
1087	0.7444851598	0.4082100626
1088	0.7445592072	0.4081509093
1089	0.7446433964	0.4080836437
1090	0.7447287896	0.4080154049
1091	0.7447976244	0.4079603898
1092	0.7448161749	0.4079455623
1093	0.7448674109	0.4079046064
1094	0.7449686155	0.4078236957
1095	0.7450897597	0.4077268227
1096	0.7451633977	0.4076679267
1097	0.7452082046	0.4076320858
1098	0.7452617128	0.4075892807
1099	0.7452647	0.4075868909
1100	0.7453018522	0.4075571673
1101	0.7453717613	0.4075012307
1102	0.7454170044	0.407465026
1103	0.7454489207	0.4074394839
1104	0.7454992735	0.407399184
1105	0.7455020083	0.4073969952
1106	0.7455432095	0.4073640167
1107	0.7455644901	0.4073469821
1108	0.7457156523	0.40722596
1109	0.7457333852	0.4072117605
1110	0.7457740525	0.4071791946
1111	0.7458349059	0.4071304589
1112	0.7459293698	0.4070547941
1113	0.7460004107	0.4069978817
1114	0.7460303801	0.4069738702
1115	0.7461185683	0.4069032054
1116	0.7461625013	0.4068679975
1117	0.7462500726	0.4067978088
1118	0.7462952499	0.4067615944
1119	0.7463026835	0.4067556352
1120	0.746420739	0.4066609843
1121	0.7464364337	0.4066483995
1122	0.7464760793	0.4066166078
1123	0.7465127038	0.4065872364
1124	0.7465460815	0.4065604671
1125	0.7466421211	0.4064834322
1126	0.7467414149	0.4064037716
1127	0.7468857993	0.4062879084
1128	0.7469484355	0.4062376348
1129	0.7470511428	0.4061551856
1130	0.747139402	0.4060843213
1131	0.7471918381	0.406042214
1132	0.7472100275	0.4060276065
1133	0.7473075899	0.4059492473
1134	0.7473671155	0.4059014307
1135	0.7474063998	0.4058698707
1136	0.7474258944	0.4058542084
1137	0.7474832444	0.4058081287
1138	0.7474920369	0.4058010636
1139	0.7475520756	0.4057528171
1140	0.7476263343	0.4056931358
1141	0.7476786669	0.405651071
1142	0.7476874179	0.4056440365
1143	0.7477505879	0.405593254
1144	0.7478329001	0.4055270735
1145	0.747845323	0.4055170843
1146	0.7478683793	0.4054985442
1147	0.7479143802	0.4054615514
1148	0.7480049435	0.4053887125
1149	0.7480675309	0.4053383667
1150	0.7481019952	0.4053106406
1151	0.7481332143	0.4052855237
1152	0.7481732722	0.4052532933
1153	0.748197944	0.4052334412
1154	0.7482143591	0.4052202323
1155	0.7482254832	0.4052112807
1156	0.7482475561	0.4051935181
1157	0.7482712028	0.405174488
1158	0.7483121359	0.4051415444
1159	0.7483978285	0.4050725689
1160	0.7484591762	0.4050231818
1161	0.7485272845	0.4049683452
1162	0.7485496454	0.4049503399
1163	0.748604559	0.4049061195
1164	0.7486755653	0.4048489329
1165	0.7487114596	0.4048200214
1166	0.7487407115	0.4047964587
1167	0.7488379638	0.404718111
1168	0.748877441	0.4046863033
1169	0.7489008542	0.4046674375
1170	0.7489622623	0.4046179523
1171	0.7490177238	0.404573254
1172	0.749056335	0.4045421329
1173	0.7490777775	0.404524849
1174	0.7491260303	0.4044859517
1175	0.7491733066	0.404447838
1176	0.7491962187	0.4044293651
1177	0.7492683153	0.4043712319
1178	0.7492836658	0.4043588533
1179	0.7493062808	0.404340616
1180	0.7493680261	0.4042908188
1181	0.749399009	0.404265829
1182	0.7494161248	0.4042520233
1183	0.7494313036	0.4042397796
1184	0.7494644467	0.404213044
1185	0.7495336581	0.4041572075
1186	0.7495707916	0.4041272467
1187	0.7495804523	0.4041194517
1188	0.7495968625	0.4041062104
1189	0.7496562565	0.4040582818
1190	0.7496705498	0.4040467468
1191	0.7497355069	0.4039943212
1192	0.7498334438	0.4039152651
1193	0.7498524847	0.4038998932
1194	0.7498612933	0.4038927818
1195	0.7498669561	0.40388821
1196	0.7499219378	0.4038438183
1197	0.7499501587	0.4038210311
1198	0.7499838551	0.4037938209
1199	0.7500047322	0.4037769615
1200	0.7500282415	0.4037579757
1201	0.7500855788	0.403711667
1202	0.7501805065	0.4036349867
1203	0.750207804	0.4036129337
1204	0.7502645048	0.4035671227
1205	0.750319539	0.4035226532
1206	0.7503444943	0.4035024868
1207	0.7503797585	0.4034739882
1208	0.7504119213	0.4034479942
1209	0.7504561976	0.4034122073
1210	0.7505384914	0.4033456838
1211	0.7505568729	0.4033308232
1212	0.7505905523	0.4033035938
1213	0.7506695829	0.4032396912
1214	0.7507034433	0.4032123092
1215	0.7507137768	0.4032039524
1216	0.7507472408	0.4031768885
1217	0.750848934	0.4030946337
1218	0.7508654733	0.4030812542
1219	0.750922877	0.403034814
1220	0.7510144527	0.4029607173
1221	0.7510788828	0.4029085768
1222	0.7511066506	0.4028861035
1223	0.7511646513	0.4028391575
1224	0.7512541382	0.4027667159
1225	0.7512737898	0.4027508058
1226	0.75128673	0.4027403289
1227	0.751329592	0.4027056243
1228	0.7513794872	0.4026652212
1229	0.7514338766	0.4026211744
1230	0.7514487411	0.4026091356
1231	0.7515049283	0.4025636263
1232	0.7516291264	0.4024630129
1233	0.7516656641	0.4024334088
1234	0.7517145349	0.4023938085
1235	0.751819848	0.4023084595
1236	0.7518361353	0.4022952582
1237	0.7518464194	0.4022869224
1238	0.7519058924	0.402238713
1239	0.751946706	0.4022056258
1240	0.7520594741	0.4021141916
1241	0.752113632	0.4020702721
1242	0.752150862	0.4020400775
1243	0.7522005843	0.4019997479
1244	0.7522558301	0.4019549333
1245	0.7522996822	0.4019193576
1246	0.7523381184	0.401888173
1247	0.7523628632	0.4018680955
1248	0.752417107	0.4018240793
1249	0.7524668447	0.4017837155
1250	0.7524989531	0.4017576562
1251	0.7525354992	0.4017279933
1252	0.7525559394	0.4017114019
1253	0.7525854987	0.4016874073
1254	0.7526469499	0.4016375199
1255	0.7526792961	0.4016112581
1256	0.7527177797	0.4015800111
1257	0.7527659574	0.4015408895
1258	0.7528438279	0.4014776485
1259	0.7528839386	0.4014450696
1260	0.7528911113	0.4014392434
1261	0.7529227756	0.4014135226
1262	0.7529767992	0.4013696355
1263	0.7530024185	0.4013488215
1264	0.7530238694	0.4013313932
1265	0.7530401891	0.4013181335
1266	0.7530540389	0.40130688
1267	0.7530818673	0.4012842678
1268	0.7531249849	0.4012492295
1269	0.7531256591	0.4012486816
1270	0.7531750624	0.4012085316
1271	0.7532559329	0.4011427996
1272	0.753281342	0.4011221447
1273	0.7533211613	0.4010897737
1274	0.7533894914	0.4010342189
1275	0.7534205466	0.4010089674
1276	0.7534562648	0.4009799223
1277	0.7534842547	0.4009571602
1278	0.753489052	0.4009532588
1279	0.7535298395	0.4009200867
1280	0.7535970374	0.4008654293
1281	0.7536170067	0.4008491853
1282	0.7536884572	0.4007910584
1283	0.7537022044	0.4007798737
1284	0.7537314699	0.4007560623
1285	0.7537458934	0.4007443264
1286	0.753756158	0.4007359742
1287	0.7537758781	0.4007199277
1288	0.7537788536	0.4007175065
1289	0.7538751426	0.4006391451
1290	0.753917097	0.4006049971
1291	0.7539497003	0.4005784584
1292	0.7539551977	0.4005739834
1293	0.7539818516	0.4005522858
1294	0.7540631784	0.4004860745
1295	0.7540790565	0.4004731463
1296	0.7541891249	0.4003835152
1297	0.7542506306	0.4003334209
1298	0.7542623035	0.4003239131
1299	0.7543343148	0.400265253
1300	0.7543922294	0.4002180699
1301	0.7544119428	0.400202008
1302	0.7544149426	0.4001995639
1303	0.7544706308	0.4001541872
1304	0.7545481578	0.400091007
1305	0.754602939	0.4000463573
1306	0.7546119601	0.4000390041
1307	0.754671349	0.3999905924
1308	0.7547455647	0.3999300862
1309	0.7547867891	0.399896473
1310	0.7548666447	0.3998313529
1311	0.7549089814	0.3997968243
1312	0.7549157754	0.399791283
1313	0.7549798175	0.3997390455
1314	0.755019266	0.399706865
1315	0.7550573479	0.3996757969
1316	0.7550663802	0.3996684278
1317	0.7551042437	0.3996375349
1318	0.7551830469	0.3995732315
1319	0.75521981	0.3995432293
1320	0.7552588154	0.3995113947
1321	0.7552860387	0.3994891746
1322	0.755344667	0.3994413171
1323	0.7554396332	0.3993637854
1324	0.7554605786	0.3993466833
1325	0.7554672119	0.399341267
1326	0.75553694	0.3992843272
1327	0.7555827294	0.3992469312
1328	0.7556227357	0.3992142554
1329	0.7556729558	0.3991732336
1330	0.7557322471	0.3991247966
1331	0.7557418044	0.3991169884
1332	0.7558777087	0.3990059394
1333	0.7559371631	0.3989573488
1334	0.7559481722	0.3989483507
1335	0.7559829993	0.398919884
1336	0.7560132358	0.3988951678
1337	0.7561102979	0.3988158163
1338	0.7561777356	0.3987606744
1339	0.7561979279	0.3987441622
1340	0.7562465939	0.398704363
1341	0.7562908372	0.3986681773
1342	0.7563142822	0.3986490007
1343	0.756339061	0.3986287322
1344	0.7563502421	0.398619586
1345	0.7563904935	0.3985866583
1346	0.7564671937	0.3985239061
1347	0.7564843624	0.3985098581
1348	0.7565825061	0.3984295447
1349	0.7566285966	0.398391822
1350	0.7566574507	0.3983682047
1351	0.7567020518	0.3983316955
1352	0.7568023635	0.398249571
1353	0.7568439313	0.3982155347
1354	0.756894897	0.3981737994
1355	0.7569439024	0.3981336652
1356	0.7570577134	0.3980404413
1357	0.7570741555	0.3980269716
1358	0.7571150013	0.3979935078
1359	0.7571317164	0.3979798129
1360	0.757188384	0.3979333805
1361	0.7572707479	0.3978658835
1362	0.7573238119	0.3978223916
1363	0.7573413705	0.3978079993
1364	0.7574064601	0.3977546427
1365	0.757516804	0.3976641729
1366	0.7576227629	0.3975772789
1367	0.7576415769	0.3975618481
1368	0.7577013693	0.3975128036
1369	0.7577446892	0.3974772669
1370	0.7578387061	0.397400131
1371	0.7578497078	0.3973911037
1372	0.7578929568	0.3973556142
1373	0.7579348083	0.3973212686
1374	0.7579688391	0.3972933389
1375	0.7580687375	0.397211339
1376	0.7581299039	0.3971611232
1377	0.7581982126	0.3971050363
1378	0.7582409159	0.3970699695
1379	0.7582771129	0.397040243
1380	0.758304564	0.3970176976
1381	0.7583611563	0.3969712146
1382	0.7583806244	0.3969552229
1383	0.7583908509	0.3969468223
1384	0.758423241	0.396920214
1385	0.7584755851	0.39687721
1386	0.7585341875	0.3968290588
1387	0.7586170498	0.3967609643
1388	0.7586280267	0.3967519428
1389	0.7586715929	0.3967161355
1390	0.7586896299	0.3967013099
1391	0.7587458695	0.3966550798
1392	0.7587655263	0.3966389202
1393	0.7588152958	0.3965980025
1394	0.7588708845	0.3965522955
1395	0.7588856934	0.3965401182
1396	0.7589441869	0.3964920157
1397	0.7589577148	0.3964808901
1398	0.7589996636	0.3964463886
1399	0.7590157386	0.3964331666
1400	0.7590542257	0.3964015086
1401	0.7590602864	0.3963965232
1402	0.7590775828	0.3963822948
1403	0.7590856417	0.3963756652
1404	0.7590938273	0.3963689312
1405	0.7591734468	0.3963034259
1406	0.7591868577	0.3962923913
1407	0.7592567173	0.3962349051
1408	0.7592962259	0.3962023906
1409	0.7593692606	0.3961422778
1410	0.7593718249	0.3961401671
1411	0.759387633	0.3961271546
1412	0.7594161614	0.3961036703
1413	0.7594835124	0.3960482222
1414	0.7595335487	0.3960070238
1415	0.7595752039	0.3959727228
1416	0.7596737751	0.3958915425
1417	0.7597310954	0.3958443276
1418	0.7597392134	0.3958376403
1419	0.7597626586	0.3958183264
1420	0.7598004843	0.3957871641
1421	0.7599807678	0.3956386058
1422	0.7599972039	0.3956250592
1423	0.7600452999	0.395585416
1424	0.7600768058	0.3955594452
1425	0.7601170456	0.3955262722
1426	0.7601656439	0.3954862051
1427	0.7601958784	0.395461276
1428	0.760220257	0.3954411741
1429	0.7602924408	0.3953816473
1430	0.7603258323	0.3953541079
1431	0.7603564941	0.395328818
1432	0.7604325895	0.3952660474
1433	0.7604491985	0.3952523455
1434	0.7605192184	0.3951945758
1435	0.7605504449	0.3951688098
1436	0.7605527708	0.3951668905
1437	0.7605833557	0.3951416522
1438	0.7605990009	0.3951287412
1439	0.7606391155	0.3950956355
1440	0.7607022434	0.3950435317
1441	0.7607770638	0.3949817685
1442	0.7608260005	0.3949413667
1443	0.7609369804	0.394849727
1444	0.7609502914	0.3948387343
1445	0.7609878462	0.3948077183
1446	0.7610923717	0.3947213797
1447	0.7610954539	0.3947188335
1448	0.761118935	0.3946994352
1449	0.7611532826	0.3946710582
1450	0.7611977467	0.3946343201
1451	0.7612222029	0.394614112
1452	0.7612269284	0.3946102072
1453	0.7613083019	0.3945429602
1454	0.7613427985	0.3945144488
1455	0.7613792613	0.3944843101
1456	0.7614249487	0.3944465434
1457	0.7614519626	0.3944242111
1458	0.7614669253	0.394411841
1459	0.7615207462	0.3943673424
1460	0.7616003738	0.3943014977
1461	0.7616317889	0.3942755174
1462	0.7616879887	0.3942290357
1463	0.7617000902	0.394219026
1464	0.7617427322	0.3941837532
1465	0.7617833608	0.3941501429
1466	0.7618458045	0.3940984802
1467	0.7618630267	0.3940842303
1468	0.7619243965	0.3940334476
1469	0.7620109189	0.3939618405
1470	0.7620580748	0.3939228082
1471	0.7620918651	0.3938948365
1472	0.7621138073	0.3938766717
1473	0.7621202602	0.3938713296
1474	0.7621317265	0.3938618368
1475	0.7621383688	0.3938563375
1476	0.7622023383	0.3938033729
1477	0.7622109993	0.3937962014
1478	0.7622661751	0.3937505112
1479	0.7622754516	0.3937428289
1480	0.7623434272	0.3936865309
1481	0.7623793692	0.3936567602
1482	0.7624625293	0.3935878702
1483	0.7625065498	0.3935513986
1484	0.762563281	0.393504391
1485	0.7626095124	0.3934660794
1486	0.7626377837	0.3934426494
1487	0.7626841241	0.3934042414
1488	0.7627388305	0.3933588948
1489	0.7627429942	0.3933554433
1490	0.762760815	0.3933406701
1491	0.7627896112	0.3933167975
1492	0.7627971531	0.3933105449
1493	0.762823292	0.3932888736
1494	0.7628604368	0.3932580754
1495	0.7628783201	0.3932432469
1496	0.7628873828	0.3932357319
1497	0.7629279567	0.393202086
1498	0.7629430078	0.393189604
1499	0.7629799627	0.3931589556
1500	0.7629992071	0.3931429943
1501	0.7630726655	0.3930820623
1502	0.7631055674	0.3930547679
1503	0.763170788	0.3930006572
1504	0.7632045169	0.3929726709
1505	0.7632429284	0.3929407968
1506	0.7632588568	0.3929275786
1507	0.7633292811	0.3928691314
1508	0.763382988	0.3928245526
1509	0.7634752217	0.3927479833
1510	0.7634971493	0.3927297776
1511	0.7635218955	0.3927092306
1512	0.7635597998	0.3926777563
1513	0.7635737409	0.3926661796
1514	0.7636051417	0.3926401028
1515	0.7636403186	0.3926108882
1516	0.763640657	0.3926106071
1517	0.7637350146	0.3925322317
1518	0.7637910658	0.3924856671
1519	0.7637994423	0.3924787079
1520	0.7638363355	0.3924480551
1521	0.7638371555	0.3924473739
1522	0.7638950668	0.3923992533
1523	0.7639521974	0.3923517758
1524	0.7639858827	0.3923237795
1525	0.763992472	0.3923183027
1526	0.7640334626	0.3922842317
1527	0.7640737139	0.3922507722
1528	0.7641056678	0.3922242081
1529	0.7641456763	0.3921909453
1530	0.7641923798	0.3921521129
1531	0.7641959196	0.3921491695
1532	0.7642172815	0.3921314064
1533	0.7642370084	0.3921150021
1534	0.7642993439	0.3920631613
1535	0.7643579141	0.3920144456
1536	0.764415233	0.3919667648
1537	0.764466375	0.3919242174
1538	0.7645451361	0.3918586832
1539	0.7645688778	0.3918389266
1540	0.7646343778	0.3917844154
1541	0.7646512508	0.3917703719
1542	0.7646809334	0.3917456658
1543	0.7647430464	0.3916939613
1544	0.7647727285	0.3916692507
1545	0.7647864274	0.3916578457
1546	0.764800541	0.3916460952
1547	0.7648526464	0.3916027108
1548	0.7648935818	0.3915686234
1549	0.76492477	0.3915426506
1550	0.7649411996	0.3915289677
1551	0.764989569	0.3914886821
1552	0.7650171324	0.3914657234
1553	0.765027121	0.3914574031
1554	0.7650807066	0.3914127646
1555	0.7651171683	0.3913823879
1556	0.7651282199	0.3913731802
1557	0.7651982142	0.3913148592
1558	0.765264038	0.3912600052
1559	0.7653354572	0.3912004796
1560	0.7653829302	0.3911609074
1561	0.7654145091	0.3911345818
1562	0.7654396502	0.3911136219
1563	0.7654579639	0.3910983532
1564	0.7654853467	0.391075522
1565	0.7655028662	0.3910609141
1566	0.7655465882	0.3910244557
1567	0.7655566081	0.3910161
1568	0.7655884311	0.3909895611
1569	0.7656547001	0.3909342901
1570	0.7656981247	0.390898068
1571	0.7657226095	0.3908776428
1572	0.7657377755	0.3908649908
1573	0.7658123071	0.3908028082
1574	0.7658698441	0.3907547975
1575	0.7658816812	0.3907449196
1576	0.7659082148	0.3907227766
1577	0.7659221104	0.3907111798
1578	0.7659535002	0.3906849818
1579	0.7660304597	0.3906207437
1580	0.7660576805	0.39059802
1581	0.7660868225	0.390573691
1582	0.7661272337	0.3905399515
1583	0.7661360228	0.3905326131
1584	0.7661710645	0.3905033536
1585	0.7661840802	0.3904924852
1586	0.7662060976	0.3904740992
1587	0.766271012	0.3904198866
1588	0.7663122541	0.3903854398
1589	0.7663144302	0.3903836222
1590	0.7663209238	0.3903781982
1591	0.7663212412	0.3903779331
1592	0.7663495519	0.3903542847
1593	0.7664040469	0.3903087604
1594	0.7664314696	0.3902858497
1595	0.7664453319	0.3902742678
1596	0.7664502056	0.3902701959
1597	0.7664717798	0.3902521698
1598	0.7664918157	0.3902354282
1599	0.7665130307	0.3902177008
1600	0.7665329641	0.3902010434
1601	0.7665956069	0.3901486915
1602	0.7666219736	0.3901266541
1603	0.7667179644	0.3900464143
1604	0.7667788343	0.3899955239
1605	0.7667917177	0.3899847519
1606	0.7668025462	0.3899756977
1607	0.7668331575	0.3899501013
1608	0.766839341	0.3899449305
1609	0.7668917729	0.3899010838
1610	0.7669307122	0.3898685171
1611	0.7669377281	0.3898626492
1612	0.7669517916	0.3898508863
1613	0.7669907652	0.3898182868
1614	0.7669972742	0.3898128421
1615	0.7670417004	0.3897756779
1616	0.7670515744	0.3897674174
1617	0.7670854116	0.3897391083
1618	0.7671517141	0.3896836319
1619	0.7671536849	0.3896819828
1620	0.7672307384	0.3896175007
1621	0.7672543478	0.3895977411
1622	0.7672969208	0.3895621075
1623	0.7673358558	0.3895295161
1624	0.7673987563	0.3894768581
1625	0.7674357446	0.3894458895
1626	0.7674609027	0.3894248245
1627	0.7674977542	0.3893939662
1628	0.7675731623	0.3893308146
1629	0.7676188199	0.3892925729
1630	0.767667641	0.3892516774
1631	0.767719882	0.3892079124
1632	0.767763904	0.3891710291
1633	0.7678632741	0.3890877602
1634	0.7678885317	0.3890665922
1635	0.7679597916	0.3890068645
1636	0.767967625	0.3890002983
1637	0.7680073415	0.3889670047
1638	0.7680527179	0.3889289629
1639	0.7680905236	0.3888972654
1640	0.7681435359	0.3888528138
1641	0.7681769895	0.3888247598
1642	0.7682659108	0.3887501811
1643	0.7683289705	0.388697284
1644	0.7684692275	0.3885796046
1645	0.7685095103	0.3885457997
1646	0.7685376155	0.3885222124
1647	0.7685639996	0.3885000681
1648	0.7685751268	0.3884907287
1649	0.7686022892	0.3884679294
1650	0.7686583837	0.3884208412
1651	0.7686763303	0.3884057748
1652	0.7687163205	0.3883722004
1653	0.7687277011	0.3883626451
1654	0.7687303526	0.3883604188
1655	0.7687579298	0.3883372635
1656	0.7687817936	0.3883172252
1657	0.7687930075	0.3883078086
1658	0.7688531778	0.3882572778
1659	0.7688949326	0.3882222085
1660	0.7689575933	0.3881695745
1661	0.7689857705	0.3881459039
1662	0.7690261222	0.3881120033
1663	0.7690633277	0.3880807433
1664	0.7691011876	0.3880489309
1665	0.7691799326	0.3879827557
1666	0.7692017417	0.387964426
1667	0.7692173586	0.3879513
1668	0.7692545593	0.3879200311
1669	0.7692744407	0.3879033189
1670	0.7693038981	0.3878785557
1671	0.7693345602	0.3878527781
1672	0.7693516476	0.3878384121
1673	0.7693674475	0.387825128
1674	0.7694002615	0.3877975374
1675	0.7694466108	0.3877585628
1676	0.7694969572	0.3877162228
1677	0.769514401	0.3877015518
1678	0.7695752506	0.3876503707
1679	0.7695770938	0.3876488202
1680	0.7696141111	0.3876176812
1681	0.7697021461	0.3875436159
1682	0.7697458335	0.3875068558
1683	0.7698016378	0.3874598949
1684	0.7698052768	0.3874568324
1685	0.7698278167	0.3874378627
1686	0.7698711537	0.3874013875
1687	0.7698803587	0.3873936394
1688	0.7699278697	0.3873536463
1689	0.7699603774	0.3873262801
1690	0.7699789251	0.3873106651
1691	0.7700609019	0.3872416424
1692	0.7701244915	0.3871880929
1693	0.7701833398	0.3871385296
1694	0.7702027325	0.3871221952
1695	0.7702175769	0.3871096914
1696	0.7702841481	0.3870536118
1697	0.7703083324	0.3870332368
1698	0.7703405968	0.3870060529
1699	0.7703474158	0.3870003075
1700	0.7703836882	0.3869697439
1701	0.770395491	0.3869597982
1702	0.7704270537	0.3869332005
1703	0.7704368105	0.3869249781
1704	0.7704574884	0.3869075516
1705	0.7704764768	0.3868915482
1706	0.7705173034	0.3868571375
1707	0.7705496619	0.3868298618
1708	0.7706055196	0.3867827738
1709	0.7706278645	0.3867639354
1710	0.770645129	0.3867493796
1711	0.7707019426	0.3867014757
1712	0.7707543135	0.3866573125
1713	0.7707631997	0.3866498185
1714	0.7707836963	0.3866325325
1715	0.7708190833	0.3866026867
1716	0.7708499715	0.3865766333
1717	0.7708703342	0.386559457
1718	0.7708868692	0.3865455088
1719	0.7709530585	0.3864896695
1720	0.7709622686	0.3864818989
1721	0.7709777914	0.386468802
1722	0.7710059507	0.3864450423
