iter	Passed	Remaining
1391	32430	84057
1392	32455	84039
1393	32480	84020
1394	32501	83992
1395	32536	83998
1396	32562	83982
1397	32589	83968
1398	32610	83938
1399	32628	83900
1400	32650	83876
1401	32670	83843
1402	32692	83817
1403	32716	83794
1404	32739	83772
1405	32762	83746
1406	32782	83715
1407	32805	83690
1408	32828	83666
1409	32860	83665
1410	32883	83641
1411	32907	83621
1412	32933	83604
1413	32956	83579
1414	32979	83554
1415	33000	83526
1416	33025	83507
1417	33047	83480
1418	33064	83440
1419	33080	83400
1420	33105	83380
1421	33128	83356
1422	33148	83326
1423	33167	83290
1424	33188	83261
1425	33208	83231
1426	33233	83211
1427	33255	83184
1428	33279	83164
1429	33305	83147
1430	33326	83117
1431	33344	83082
1432	33365	83053
1433	33382	83012
1434	33409	82999
1435	33427	82963
1436	33448	82934
1437	33470	82907
1438	33507	82919
1439	33531	82896
1440	33553	82871
1441	33574	82841
1442	33598	82819
1443	33621	82795
1444	33652	82790
1445	33673	82762
1446	33697	82742
1447	33720	82717
1448	33743	82693
1449	33768	82674
1450	33790	82646
1451	33817	82634
1452	33835	82598
1453	33861	82581
1454	33890	82571
1455	33912	82544
1456	33935	82521
1457	33957	82495
1458	33999	82516
1459	34022	82491
1460	34047	82473
1461	34072	82454
1462	34095	82430
1463	34118	82405
1464	34150	82403
1465	34171	82375
1466	34190	82340
1467	34214	82318
1468	34230	82279
1469	34255	82259
1470	34274	82226
1471	34296	82200
1472	34320	82177
1473	34338	82141
1474	34359	82112
1475	34387	82100
1476	34416	82092
1477	34437	82063
1478	34464	82047
1479	34480	82008
1480	34505	81987
1481	34532	81972
1482	34555	81950
1483	34583	81937
1484	34611	81925
1485	34633	81898
1486	34659	81881
1487	34679	81851
1488	34707	81838
1489	34730	81814
1490	34753	81791
1491	34791	81801
1492	34813	81776
1493	34830	81737
1494	34852	81710
1495	34874	81684
1496	34906	81682
1497	34936	81673
1498	34951	81631
1499	34975	81609
1500	34993	81572
1501	35014	81544
1502	35037	81521
1503	35061	81500
1504	35087	81483
1505	35110	81457
1506	35130	81426
1507	35152	81401
1508	35174	81374
1509	35200	81357
1510	35217	81318
1511	35238	81291
1512	35262	81269
1513	35284	81242
1514	35308	81220
1515	35333	81201
1516	35353	81171
1517	35378	81152
1518	35395	81114
1519	35416	81084
1520	35436	81053
1521	35455	81021
1522	35478	80996
1523	35501	80972
1524	35522	80944
1525	35542	80914
1526	35558	80874
1527	35583	80853
1528	35600	80818
1529	35623	80792
1530	35647	80770
1531	35662	80729
1532	35686	80706
1533	35701	80665
1534	35727	80647
1535	35755	80635
1536	35776	80607
1537	35800	80586
1538	35830	80576
1539	35856	80561
1540	35885	80549
1541	35907	80524
1542	35931	80502
1543	35952	80473
1544	35977	80453
1545	35994	80416
1546	36016	80391
1547	36040	80368
1548	36063	80346
1549	36089	80328
1550	36113	80306
1551	36133	80276
1552	36162	80265
1553	36213	80304
1554	36249	80307
1555	36271	80282
1556	36303	80278
1557	36340	80285
1558	36368	80271
1559	36392	80249
1560	36411	80217
1561	36431	80186
1562	36460	80176
1563	36480	80144
1564	36497	80107
1565	36521	80085
1566	36542	80058
1567	36561	80024
1568	36581	79995
1569	36604	79969
1570	36624	79940
1571	36645	79910
1572	36671	79893
1573	36695	79871
1574	36717	79845
1575	36736	79813
1576	36755	79781
1577	36774	79747
1578	36796	79720
1579	36824	79709
1580	36843	79676
1581	36868	79655
1582	36889	79627
1583	36914	79608
1584	36933	79575
1585	36962	79563
1586	36980	79529
1587	37000	79499
1588	37025	79479
1589	37048	79457
1590	37070	79430
1591	37091	79402
1592	37110	79369
1593	37136	79352
1594	37157	79322
1595	37178	79296
1596	37196	79259
1597	37215	79229
1598	37236	79199
1599	37261	79180
1600	37287	79162
1601	37308	79135
1602	37333	79114
1603	37361	79101
1604	37384	79077
1605	37403	79046
1606	37418	79005
1607	37437	78973
1608	37463	78954
1609	37494	78947
1610	37518	78926
1611	37539	78897
1612	37557	78864
1613	37577	78834
1614	37592	78792
1615	37618	78775
1616	37637	78743
1617	37659	78717
1618	37682	78692
1619	37704	78668
1620	37726	78642
1621	37754	78629
1622	37777	78603
1623	37802	78583
1624	37818	78545
1625	37841	78521
1626	37864	78498
1627	37886	78473
1628	37932	78495
1629	37953	78469
1630	37972	78437
1631	37999	78419
1632	38016	78384
1633	38048	78378
1634	38067	78346
1635	38092	78326
1636	38133	78341
1637	38162	78327
1638	38187	78308
1639	38224	78313
1640	38253	78302
1641	38277	78280
1642	38307	78271
1643	38337	78260
1644	38361	78238
1645	38388	78223
1646	38411	78199
1647	38428	78161
1648	38451	78139
1649	38472	78110
1650	38492	78081
1651	38513	78052
1652	38543	78043
1653	38571	78029
1654	38595	78007
1655	38619	77984
1656	38640	77956
1657	38667	77942
1658	38697	77931
1659	38721	77908
1660	38752	77901
1661	38782	77891
1662	38802	77862
1663	38826	77839
1664	38846	77810
1665	38875	77797
1666	38904	77786
