iter	Passed	Remaining
1671	19272	38361
1672	19287	38356
1673	19299	38345
1674	19313	38339
1675	19325	38328
1676	19337	38316
1677	19351	38310
1678	19361	38295
1679	19375	38289
1680	19389	38282
1681	19402	38274
1682	19415	38265
1683	19427	38254
1684	19441	38248
1685	19451	38234
1686	19465	38227
1687	19487	38236
1688	19504	38235
1689	19520	38233
1690	19534	38226
1691	19548	38219
1692	19561	38209
1693	19573	38198
1694	19584	38187
1695	19598	38179
1696	19609	38167
1697	19624	38163
1698	19636	38151
1699	19648	38140
1700	19662	38135
1701	19674	38123
1702	19688	38116
1703	19702	38110
1704	19715	38100
1705	19726	38089
1706	19738	38078
1707	19749	38066
1708	19762	38056
1709	19775	38046
1710	19790	38041
1711	19802	38031
1712	19816	38024
1713	19827	38011
1714	19841	38004
1715	19853	37994
1716	19866	37985
1717	19878	37975
1718	19889	37961
1719	19902	37953
1720	19913	37941
1721	19927	37934
1722	19941	37926
1723	19956	37922
1724	19968	37912
1725	19982	37903
1726	19995	37895
1727	20010	37890
1728	20021	37878
1729	20036	37871
1730	20050	37865
1731	20065	37859
1732	20076	37847
1733	20087	37834
1734	20097	37820
1735	20109	37809
1736	20123	37801
1737	20134	37790
1738	20146	37778
1739	20158	37768
1740	20173	37762
1741	20185	37751
1742	20198	37742
1743	20210	37732
1744	20223	37723
1745	20235	37712
1746	20247	37702
1747	20262	37696
1748	20275	37687
1749	20290	37681
1750	20308	37683
1751	20322	37675
1752	20336	37668
1753	20350	37660
1754	20364	37654
1755	20378	37646
1756	20393	37642
1757	20407	37635
1758	20421	37626
1759	20435	37619
1760	20449	37612
1761	20460	37600
1762	20473	37591
1763	20488	37585
1764	20501	37577
1765	20512	37562
1766	20521	37547
1767	20534	37538
1768	20547	37529
1769	20559	37518
1770	20571	37507
1771	20583	37495
1772	20595	37485
1773	20607	37474
1774	20619	37463
1775	20632	37455
1776	20644	37443
1777	20655	37431
1778	20669	37422
1779	20679	37409
1780	20691	37397
1781	20703	37387
1782	20715	37375
1783	20726	37363
1784	20737	37350
1785	20750	37341
1786	20761	37328
1787	20769	37311
1788	20780	37297
1789	20792	37287
1790	20806	37279
1791	20815	37263
1792	20824	37247
1793	20835	37234
1794	20845	37219
1795	20856	37206
1796	20868	37195
1797	20881	37187
1798	20892	37173
1799	20904	37164
1800	20917	37154
1801	20929	37143
1802	20941	37132
1803	20952	37120
1804	20964	37109
1805	20976	37098
1806	20989	37088
1807	21001	37078
1808	21015	37070
1809	21025	37055
1810	21036	37043
1811	21049	37034
1812	21062	37025
1813	21075	37015
1814	21087	37003
1815	21097	36989
1816	21107	36976
1817	21118	36963
1818	21128	36948
1819	21139	36935
1820	21152	36926
1821	21164	36915
1822	21174	36901
1823	21184	36886
1824	21195	36874
1825	21207	36864
1826	21218	36849
1827	21231	36840
1828	21242	36829
1829	21254	36817
1830	21266	36806
1831	21276	36792
1832	21287	36779
1833	21299	36768
1834	21309	36755
1835	21322	36745
1836	21333	36733
1837	21343	36718
1838	21352	36701
1839	21361	36685
1840	21373	36674
1841	21384	36662
1842	21395	36648
1843	21406	36636
1844	21416	36622
1845	21428	36611
1846	21437	36596
1847	21451	36587
1848	21461	36574
1849	21474	36564
1850	21487	36555
1851	21499	36545
1852	21512	36534
1853	21523	36523
1854	21534	36509
1855	21547	36500
1856	21559	36489
1857	21571	36478
1858	21581	36464
1859	21590	36448
1860	21600	36434
1861	21612	36423
1862	21624	36413
1863	21636	36401
1864	21649	36391
1865	21659	36377
1866	21669	36363
1867	21680	36351
1868	21692	36339
1869	21702	36326
1870	21713	36312
1871	21721	36295
1872	21733	36284
1873	21744	36271
1874	21754	36257
1875	21765	36244
1876	21775	36231
1877	21786	36218
1878	21797	36205
1879	21809	36194
1880	21820	36182
1881	21831	36168
1882	21840	36152
1883	21851	36140
1884	21862	36128
1885	21872	36113
1886	21883	36101
1887	21893	36087
1888	21904	36074
1889	21916	36064
1890	21928	36053
1891	21940	36041
1892	21952	36031
1893	21963	36018
1894	21976	36008
1895	21989	35999
1896	22002	35989
1897	22013	35978
1898	22025	35966
1899	22037	35955
1900	22047	35942
1901	22058	35929
1902	22069	35916
1903	22080	35903
1904	22092	35892
1905	22104	35881
1906	22114	35867
1907	22124	35853
1908	22136	35842
1909	22147	35830
1910	22157	35816
1911	22168	35803
1912	22179	35790
1913	22190	35778
1914	22200	35763
1915	22210	35749
1916	22220	35735
1917	22230	35721
1918	22238	35704
1919	22250	35692
1920	22260	35679
1921	22271	35667
1922	22281	35652
1923	22292	35639
1924	22303	35627
1925	22313	35613
1926	22323	35598
1927	22333	35585
1928	22344	35573
1929	22356	35561
1930	22369	35552
1931	22381	35540
1932	22391	35527
1933	22401	35513
1934	22410	35497
1935	22420	35484
1936	22431	35471
1937	22441	35457
1938	22453	35446
1939	22465	35434
1940	22477	35424
1941	22490	35414
1942	22499	35399
1943	22510	35386
1944	22518	35369
1945	22528	35356
1946	22537	35340
1947	22547	35326
1948	22557	35312
1949	22568	35299
1950	22580	35288
1951	22591	35275
1952	22600	35260
1953	22610	35246
1954	22619	35230
1955	22629	35217
1956	22639	35202
1957	22649	35188
1958	22661	35177
1959	22673	35166
1960	22686	35157
1961	22696	35143
1962	22707	35130
1963	22716	35116
1964	22726	35101
1965	22735	35086
1966	22746	35074
1967	22759	35064
1968	22769	35051
1969	22779	35036
1970	22790	35024
1971	22801	35012
1972	22812	34998
1973	22822	34985
1974	22832	34971
1975	22843	34958
1976	22854	34946
1977	22864	34932
1978	22876	34921
1979	22887	34909
1980	22896	34893
1981	22906	34879
1982	22915	34864
1983	22928	34854
1984	22939	34842
1985	22949	34828
1986	22959	34814
1987	22970	34802
1988	22982	34791
1989	22993	34779
1990	23004	34767
1991	23013	34751
1992	23025	34740
1993	23037	34729
1994	23048	34717
1995	23060	34705
1996	23070	34692
1997	23080	34678
1998	23091	34666
1999	23104	34656
2000	23116	34645
2001	23126	34632
2002	23136	34618
2003	23147	34606
2004	23158	34593
2005	23170	34582
2006	23181	34570
2007	23192	34557
2008	23201	34543
2009	23214	34533
2010	23227	34523
2011	23240	34513
2012	23249	34499
2013	23260	34486
2014	23271	34473
2015	23281	34460
2016	23293	34448
2017	23302	34433
2018	23312	34419
2019	23322	34406
2020	23333	34394
2021	23345	34382
2022	23355	34369
2023	23364	34354
2024	23375	34341
2025	23387	34331
2026	23399	34319
2027	23409	34305
2028	23418	34291
2029	23427	34276
2030	23439	34264
2031	23448	34249
2032	23460	34239
2033	23470	34225
2034	23481	34212
2035	23491	34198
2036	23502	34187
2037	23512	34172
2038	23523	34159
2039	23534	34147
2040	23545	34136
2041	23554	34120
2042	23564	34107
2043	23575	34094
2044	23588	34085
2045	23600	34073
2046	23612	34063
2047	23623	34051
2048	23634	34038
2049	23645	34026
2050	23655	34013
2051	23664	33998
2052	23673	33983
2053	23684	33970
2054	23695	33957
2055	23705	33944
2056	23715	33929
2057	23724	33915
2058	23736	33904
2059	23747	33892
2060	23759	33881
2061	23770	33869
2062	23783	33859
2063	23794	33847
2064	23803	33831
2065	23813	33818
2066	23822	33803
2067	23831	33788
2068	23843	33777
2069	23855	33765
2070	23865	33752
2071	23879	33744
2072	23888	33730
2073	23898	33716
2074	23911	33707
2075	23922	33694
2076	23934	33683
2077	23944	33670
2078	23957	33660
2079	23969	33648
2080	23981	33638
2081	23991	33625
2082	24001	33611
2083	24011	33597
2084	24023	33587
2085	24035	33576
2086	24047	33564
2087	24058	33553
2088	24069	33539
2089	24079	33526
2090	24090	33514
2091	24100	33501
2092	24111	33489
2093	24121	33475
2094	24130	33460
2095	24143	33450
2096	24153	33436
2097	24165	33425
2098	24176	33413
2099	24189	33404
2100	24200	33392
2101	24212	33380
2102	24224	33369
2103	24235	33358
2104	24248	33349
2105	24261	33338
2106	24270	33324
2107	24282	33314
2108	24294	33303
2109	24306	33291
2110	24317	33280
2111	24329	33268
2112	24341	33258
2113	24353	33246
2114	24363	33233
2115	24375	33222
2116	24386	33209
2117	24398	33199
2118	24408	33185
2119	24418	33172
2120	24430	33160
2121	24440	33147
2122	24450	33134
2123	24460	33120
2124	24472	33109
2125	24482	33096
2126	24494	33085
2127	24503	33070
2128	24516	33060
2129	24528	33049
2130	24537	33035
2131	24548	33023
2132	24558	33009
2133	24568	32995
2134	24576	32979
2135	24585	32964
2136	24594	32950
2137	24605	32937
2138	24613	32922
2139	24623	32908
2140	24635	32897
2141	24647	32886
2142	24659	32875
2143	24673	32866
2144	24686	32857
2145	24695	32843
2146	24709	32835
2147	24723	32826
2148	24735	32816
2149	24747	32804
2150	24759	32793
2151	24769	32780
2152	24780	32768
2153	24790	32755
2154	24799	32740
2155	24809	32726
2156	24822	32716
2157	24831	32702
2158	24842	32690
2159	24854	32679
2160	24865	32667
2161	24876	32654
2162	24888	32643
2163	24899	32631
2164	24910	32619
2165	24923	32609
2166	24931	32594
2167	24940	32579
2168	24952	32568
2169	24962	32555
2170	24976	32545
2171	24986	32533
2172	24996	32520
2173	25008	32508
2174	25018	32495
2175	25029	32482
2176	25040	32470
2177	25050	32457
2178	25063	32448
2179	25074	32435
2180	25084	32422
2181	25096	32412
2182	25109	32401
2183	25119	32388
2184	25130	32376
2185	25141	32364
2186	25150	32349
2187	25162	32338
2188	25171	32324
2189	25181	32310
2190	25194	32300
2191	25208	32292
2192	25218	32279
2193	25228	32265
2194	25237	32251
2195	25247	32237
2196	25260	32227
2197	25272	32217
2198	25284	32206
2199	25294	32192
2200	25302	32177
2201	25314	32165
2202	25326	32155
2203	25338	32144
2204	25348	32131
2205	25358	32117
2206	25367	32102
2207	25377	32090
2208	25388	32077
2209	25398	32063
2210	25409	32051
2211	25419	32039
2212	25429	32025
2213	25440	32013
2214	25452	32002
2215	25464	31991
2216	25474	31978
2217	25484	31964
2218	25493	31950
2219	25505	31939
2220	25516	31927
2221	25528	31916
2222	25540	31904
2223	25552	31895
2224	25563	31882
2225	25576	31872
2226	25585	31858
2227	25596	31845
2228	25605	31831
2229	25616	31819
2230	25626	31806
2231	25639	31796
2232	25650	31784
2233	25662	31773
2234	25672	31760
2235	25683	31748
2236	25695	31738
2237	25709	31729
2238	25721	31718
2239	25733	31707
2240	25745	31696
2241	25758	31686
2242	25769	31674
2243	25781	31663
2244	25791	31650
2245	25802	31638
2246	25815	31628
2247	25824	31614
2248	25837	31604
2249	25848	31592
2250	25859	31580
2251	25870	31568
2252	25884	31559
2253	25894	31546
2254	25906	31535
2255	25918	31524
2256	25928	31511
2257	25940	31500
2258	25952	31489
2259	25964	31479
2260	25975	31467
2261	25986	31455
2262	25998	31443
2263	26007	31428
2264	26017	31416
2265	26028	31403
2266	26036	31388
2267	26046	31375
2268	26054	31359
2269	26064	31346
2270	26076	31335
2271	26087	31322
2272	26096	31308
2273	26105	31294
2274	26114	31279
2275	26124	31266
2276	26133	31251
2277	26143	31239
2278	26154	31227
2279	26164	31213
2280	26175	31201
2281	26186	31189
2282	26195	31175
2283	26207	31164
2284	26219	31154
2285	26232	31143
2286	26243	31131
2287	26252	31117
2288	26264	31106
2289	26275	31094
2290	26287	31083
2291	26297	31070
2292	26306	31055
2293	26317	31044
2294	26327	31031
2295	26339	31019
2296	26350	31008
2297	26359	30993
2298	26368	30979
2299	26379	30967
2300	26389	30954
2301	26401	30943
2302	26411	30929
2303	26424	30920
2304	26436	30909
2305	26447	30897
2306	26457	30884
2307	26467	30870
2308	26479	30859
2309	26489	30847
2310	26499	30833
2311	26510	30821
2312	26522	30810
2313	26530	30795
2314	26542	30784
2315	26554	30773
2316	26566	30763
2317	26577	30750
2318	26587	30738
2319	26598	30726
2320	26610	30714
2321	26621	30702
2322	26631	30690
2323	26642	30678
2324	26651	30664
2325	26662	30652
2326	26672	30638
2327	26683	30626
2328	26693	30612
2329	26701	30598
2330	26712	30585
2331	26721	30571
2332	26735	30563
2333	26746	30551
2334	26758	30539
2335	26769	30528
2336	26780	30516
2337	26791	30504
2338	26801	30491
2339	26810	30476
2340	26822	30465
2341	26833	30453
2342	26844	30441
2343	26854	30428
2344	26864	30416
2345	26877	30405
2346	26885	30391
2347	26898	30380
2348	26908	30368
2349	26919	30356
2350	26932	30346
2351	26941	30331
2352	26951	30319
2353	26960	30304
2354	26969	30291
2355	26979	30277
2356	26990	30265
2357	27002	30254
2358	27012	30241
2359	27022	30228
2360	27033	30216
2361	27042	30202
2362	27055	30192
2363	27066	30180
2364	27075	30166
2365	27087	30155
2366	27096	30142
2367	27108	30131
2368	27118	30117
2369	27127	30103
2370	27138	30091
2371	27148	30078
2372	27158	30064
2373	27166	30050
2374	27175	30036
2375	27184	30022
2376	27194	30008
2377	27204	29995
2378	27214	29982
2379	27224	29969
2380	27235	29957
2381	27248	29947
2382	27258	29935
2383	27269	29923
2384	27280	29911
2385	27290	29898
2386	27301	29886
2387	27312	29874
2388	27322	29861
2389	27334	29850
2390	27345	29838
2391	27357	29827
2392	27365	29812
2393	27376	29800
2394	27386	29788
2395	27395	29774
2396	27407	29762
2397	27419	29751
2398	27429	29739
2399	27441	29728
2400	27452	29716
2401	27464	29705
2402	27473	29691
2403	27484	29679
2404	27492	29664
2405	27506	29656
2406	27517	29643
2407	27527	29631
2408	27537	29617
2409	27547	29605
2410	27558	29593
2411	27570	29582
2412	27581	29570
2413	27591	29557
2414	27604	29548
2415	27614	29534
2416	27625	29522
2417	27635	29510
2418	27647	29499
2419	27658	29487
2420	27668	29474
2421	27677	29460
2422	27686	29446
2423	27698	29435
2424	27708	29422
2425	27718	29409
2426	27729	29398
2427	27739	29385
2428	27748	29371
2429	27761	29361
2430	27771	29348
2431	27777	29331
2432	27788	29319
2433	27800	29308
2434	27810	29295
2435	27822	29284
2436	27833	29272
2437	27843	29259
2438	27854	29247
2439	27865	29235
2440	27875	29222
2441	27887	29212
2442	27898	29200
2443	27910	29189
2444	27922	29178
2445	27933	29166
2446	27941	29152
2447	27952	29139
2448	27962	29127
2449	27974	29116
2450	27986	29105
2451	27995	29091
2452	28005	29078
2453	28015	29066
2454	28028	29055
2455	28037	29042
2456	28049	29031
2457	28062	29021
2458	28073	29009
2459	28084	28998
2460	28095	28985
2461	28106	28974
2462	28118	28963
2463	28128	28950
2464	28140	28939
2465	28151	28928
2466	28159	28913
2467	28170	28900
2468	28181	28888
2469	28190	28875
2470	28200	28862
2471	28212	28851
2472	28224	28840
2473	28237	28830
2474	28247	28818
2475	28258	28805
2476	28269	28794
2477	28281	28783
2478	28290	28770
2479	28301	28757
2480	28310	28744
2481	28322	28733
2482	28333	28721
2483	28345	28710
2484	28355	28698
2485	28367	28686
2486	28377	28674
2487	28387	28660
2488	28395	28646
2489	28407	28635
2490	28418	28623
2491	28432	28614
2492	28444	28604
2493	28455	28592
2494	28468	28582
2495	28477	28569
2496	28487	28556
2497	28499	28545
2498	28510	28532
2499	28519	28519
2500	28530	28507
2501	28540	28495
2502	28551	28483
2503	28563	28472
2504	28573	28459
2505	28584	28447
2506	28595	28435
2507	28606	28423
2508	28618	28412
2509	28629	28401
2510	28639	28388
2511	28649	28375
2512	28661	28364
2513	28672	28352
2514	28683	28341
2515	28694	28329
2516	28705	28317
2517	28715	28304
2518	28725	28291
2519	28737	28281
2520	28748	28269
2521	28758	28256
2522	28768	28244
2523	28777	28230
2524	28788	28218
2525	28797	28204
2526	28809	28194
2527	28820	28181
2528	28831	28169
2529	28840	28156
2530	28852	28145
2531	28865	28136
2532	28876	28123
2533	28885	28110
2534	28897	28099
2535	28908	28087
2536	28919	28075
2537	28929	28063
2538	28941	28052
2539	28955	28043
2540	28965	28030
2541	28976	28019
2542	28985	28005
2543	28997	27994
2544	29008	27983
2545	29020	27971
2546	29030	27959
2547	29043	27949
2548	29055	27938
2549	29069	27929
2550	29080	27917
2551	29090	27904
2552	29102	27894
2553	29115	27884
2554	29128	27874
2555	29141	27864
2556	29153	27853
2557	29167	27844
2558	29178	27832
2559	29189	27820
2560	29201	27810
2561	29216	27802
2562	29229	27793
2563	29243	27783
2564	29255	27772
2565	29267	27762
2566	29279	27751
2567	29292	27741
2568	29305	27731
2569	29320	27723
2570	29335	27715
2571	29349	27706
2572	29362	27696
2573	29377	27688
2574	29391	27679
2575	29406	27671
2576	29422	27664
2577	29439	27657
2578	29451	27647
2579	29465	27637
2580	29478	27627
2581	29489	27616
2582	29500	27604
2583	29513	27594
2584	29524	27583
2585	29538	27573
2586	29548	27561
2587	29561	27551
2588	29571	27538
2589	29582	27526
2590	29593	27515
2591	29605	27503
2592	29617	27493
2593	29627	27480
2594	29633	27463
2595	29642	27450
2596	29655	27440
2597	29667	27429
2598	29682	27421
2599	29693	27409
2600	29704	27397
2601	29719	27389
2602	29732	27379
2603	29746	27370
2604	29759	27360
2605	29772	27350
2606	29784	27339
2607	29794	27327
2608	29808	27317
2609	29818	27305
2610	29830	27294
2611	29845	27285
2612	29854	27272
2613	29864	27259
2614	29874	27246
2615	29885	27235
2616	29896	27222
2617	29905	27209
2618	29916	27197
2619	29925	27184
2620	29936	27172
2621	29946	27159
2622	29955	27145
2623	29965	27133
2624	29976	27121
2625	29988	27110
2626	29998	27098
2627	30010	27086
2628	30020	27074
2629	30029	27061
2630	30042	27050
2631	30053	27038
2632	30065	27028
2633	30078	27017
2634	30088	27005
2635	30100	26994
2636	30111	26982
2637	30122	26970
2638	30132	26957
2639	30143	26946
2640	30155	26935
2641	30166	26924
2642	30177	26911
2643	30187	26899
2644	30198	26887
2645	30208	26874
2646	30217	26861
2647	30227	26848
2648	30240	26838
2649	30252	26827
2650	30263	26815
2651	30271	26801
2652	30282	26789
2653	30294	26778
2654	30305	26767
2655	30316	26755
2656	30327	26743
2657	30337	26730
2658	30346	26717
2659	30356	26704
2660	30367	26692
2661	30377	26680
2662	30388	26668
2663	30397	26654
2664	30407	26642
2665	30416	26629
2666	30426	26616
2667	30437	26604
2668	30447	26591
2669	30456	26577
2670	30465	26564
2671	30477	26553
2672	30488	26541
2673	30498	26529
2674	30508	26516
2675	30519	26505
2676	30531	26493
2677	30544	26484
2678	30555	26472
2679	30566	26460
2680	30575	26447
2681	30584	26433
2682	30596	26422
2683	30606	26410
2684	30617	26398
2685	30628	26386
2686	30638	26374
2687	30651	26363
2688	30662	26352
2689	30672	26339
2690	30681	26326
2691	30692	26313
2692	30702	26301
2693	30714	26290
2694	30724	26278
2695	30735	26266
2696	30744	26253
2697	30754	26240
2698	30765	26228
2699	30776	26217
2700	30791	26208
2701	30803	26197
2702	30815	26186
2703	30827	26175
2704	30837	26163
2705	30850	26153
2706	30861	26141
2707	30872	26130
2708	30882	26117
2709	30894	26106
2710	30900	26090
2711	30912	26079
2712	30925	26069
2713	30938	26059
2714	30952	26049
2715	30964	26039
2716	30977	26029
2717	30988	26017
2718	30998	26004
2719	31011	25994
2720	31023	25983
2721	31037	25974
2722	31049	25963
2723	31059	25951
2724	31070	25939
2725	31081	25927
2726	31092	25916
2727	31104	25904
2728	31114	25892
2729	31124	25880
2730	31134	25867
2731	31144	25855
2732	31157	25844
2733	31166	25831
2734	31177	25819
2735	31190	25809
2736	31200	25797
2737	31211	25785
2738	31221	25772
2739	31230	25759
2740	31240	25746
2741	31249	25733
2742	31259	25721
2743	31268	25707
2744	31278	25694
2745	31290	25684
2746	31302	25673
2747	31314	25662
2748	31325	25650
2749	31338	25640
2750	31349	25629
2751	31360	25617
2752	31371	25605
2753	31381	25593
2754	31390	25579
2755	31402	25568
2756	31412	25555
2757	31421	25543
2758	31431	25529
2759	31441	25517
2760	31451	25504
2761	31461	25492
2762	31472	25480
2763	31482	25468
2764	31491	25455
2765	31502	25443
2766	31512	25430
2767	31523	25419
2768	31536	25408
2769	31547	25397
2770	31558	25385
2771	31569	25374
2772	31579	25361
2773	31590	25349
2774	31601	25338
2775	31611	25325
2776	31620	25312
2777	31630	25299
2778	31642	25288
2779	31653	25276
2780	31665	25266
2781	31675	25254
2782	31685	25241
2783	31695	25228
2784	31705	25216
2785	31715	25203
2786	31726	25192
2787	31736	25180
2788	31748	25168
2789	31757	25155
2790	31770	25145
2791	31799	25148
2792	31813	25138
2793	31825	25127
2794	31836	25115
2795	31845	25102
2796	31858	25092
2797	31868	25080
2798	31877	25067
2799	31888	25055
2800	31899	25043
2801	31908	25030
2802	31921	25020
2803	31930	25006
2804	31941	24995
2805	31955	24986
2806	31967	24975
2807	31979	24964
2808	31991	24953
2809	32000	24939
2810	32013	24929
2811	32024	24918
2812	32036	24907
2813	32049	24896
2814	32059	24884
2815	32070	24873
2816	32080	24860
2817	32092	24849
2818	32102	24836
2819	32113	24825
2820	32126	24815
2821	32138	24804
2822	32150	24793
2823	32160	24780
2824	32173	24770
2825	32183	24758
2826	32193	24745
2827	32203	24733
2828	32212	24720
2829	32223	24708
2830	32232	24695
2831	32245	24685
2832	32253	24671
2833	32264	24659
2834	32274	24646
2835	32283	24633
2836	32293	24621
2837	32303	24609
2838	32313	24596
2839	32322	24583
2840	32333	24571
2841	32343	24559
2842	32352	24546
2843	32364	24534
2844	32374	24522
2845	32384	24509
2846	32394	24497
2847	32402	24483
2848	32413	24472
2849	32425	24461
2850	32436	24449
2851	32448	24438
2852	32459	24426
2853	32470	24415
2854	32482	24404
2855	32493	24392
2856	32503	24380
2857	32513	24368
2858	32523	24355
2859	32532	24342
2860	32541	24329
2861	32547	24314
2862	32557	24301
2863	32569	24290
2864	32578	24277
2865	32588	24265
2866	32597	24252
2867	32608	24240
2868	32620	24229
2869	32630	24216
2870	32641	24205
2871	32653	24194
2872	32663	24182
2873	32676	24172
2874	32688	24160
2875	32699	24149
2876	32709	24137
2877	32718	24124
2878	32730	24113
2879	32742	24102
2880	32752	24089
2881	32762	24077
2882	32774	24066
2883	32787	24056
2884	32795	24042
2885	32805	24030
2886	32817	24019
2887	32827	24007
2888	32838	23995
2889	32847	23982
2890	32856	23969
2891	32868	23957
2892	32880	23947
2893	32891	23935
2894	32902	23923
2895	32914	23913
2896	32924	23900
2897	32934	23888
2898	32942	23874
2899	32952	23862
2900	32961	23849
2901	32971	23836
2902	32980	23823
2903	32991	23811
2904	32999	23798
2905	33011	23787
2906	33020	23774
2907	33030	23762
2908	33040	23749
2909	33049	23736
2910	33060	23725
2911	33070	23712
2912	33080	23700
2913	33090	23687
2914	33101	23676
2915	33113	23665
2916	33123	23653
2917	33135	23642
2918	33147	23631
2919	33157	23619
2920	33167	23606
2921	33178	23595
2922	33187	23581
2923	33198	23570
2924	33209	23559
2925	33220	23547
2926	33230	23534
2927	33239	23522
2928	33250	23510
2929	33260	23498
2930	33269	23485
2931	33279	23472
2932	33290	23461
2933	33301	23449
2934	33311	23437
2935	33323	23426
2936	33334	23414
2937	33345	23403
2938	33355	23390
2939	33366	23378
2940	33375	23366
2941	33385	23354
2942	33395	23341
2943	33404	23328
2944	33414	23316
2945	33425	23305
2946	33434	23291
2947	33444	23279
2948	33454	23267
2949	33465	23256
2950	33478	23245
2951	33490	23234
2952	33500	23222
2953	33511	23210
2954	33523	23200
2955	33533	23187
2956	33545	23176
2957	33553	23163
2958	33564	23151
2959	33574	23139
2960	33587	23128
2961	33596	23116
2962	33608	23105
2963	33617	23092
2964	33627	23080
2965	33636	23067
2966	33645	23054
2967	33655	23041
2968	33666	23030
2969	33676	23017
2970	33688	23006
2971	33698	22995
2972	33709	22983
2973	33717	22969
2974	33727	22957
2975	33736	22944
2976	33748	22933
2977	33760	22922
2978	33772	22911
2979	33781	22898
2980	33790	22885
2981	33800	22873
2982	33810	22861
2983	33821	22850
2984	33832	22838
2985	33844	22827
2986	33855	22815
2987	33864	22802
2988	33874	22790
2989	33884	22778
2990	33895	22767
2991	33908	22756
2992	33919	22745
2993	33927	22731
2994	33938	22719
2995	33949	22708
2996	33959	22696
2997	33969	22684
2998	33980	22672
2999	33988	22659
3000	33998	22646
3001	34007	22633
3002	34019	22623
3003	34029	22610
3004	34039	22598
3005	34049	22586
3006	34060	22575
3007	34072	22563
3008	34081	22551
3009	34095	22541
3010	34106	22530
3011	34117	22518
3012	34127	22506
3013	34138	22494
3014	34149	22483
3015	34160	22471
3016	34168	22458
3017	34178	22446
3018	34192	22436
3019	34202	22424
3020	34214	22413
3021	34226	22402
3022	34238	22391
3023	34248	22379
3024	34257	22366
3025	34266	22353
3026	34274	22339
3027	34282	22326
3028	34296	22317
3029	34307	22305
3030	34319	22294
3031	34329	22282
3032	34337	22269
3033	34348	22257
3034	34357	22244
3035	34368	22233
3036	34376	22219
3037	34388	22208
3038	34398	22196
3039	34409	22185
3040	34418	22172
3041	34428	22160
3042	34439	22148
3043	34450	22137
3044	34461	22125
3045	34473	22114
3046	34484	22103
3047	34497	22092
3048	34510	22082
3049	34522	22071
3050	34532	22059
3051	34543	22048
3052	34553	22036
3053	34564	22024
3054	34574	22012
3055	34587	22002
3056	34599	21990
3057	34610	21979
3058	34622	21969
3059	34632	21956
3060	34642	21944
3061	34653	21933
3062	34664	21921
3063	34673	21908
3064	34682	21895
3065	34692	21883
3066	34700	21870
3067	34710	21857
3068	34717	21844
3069	34727	21831
3070	34735	21818
3071	34745	21806
3072	34753	21793
3073	34763	21780
3074	34771	21767
3075	34783	21756
3076	34794	21745
3077	34807	21734
3078	34817	21722
3079	34826	21710
3080	34837	21698
3081	34847	21686
3082	34858	21674
3083	34870	21663
3084	34880	21652
3085	34890	21639
3086	34902	21629
3087	34912	21616
3088	34921	21603
3089	34932	21592
3090	34943	21581
3091	34955	21570
3092	34964	21557
3093	34974	21545
3094	34984	21533
3095	34995	21521
3096	35005	21509
3097	35014	21496
3098	35024	21484
3099	35035	21473
3100	35047	21462
3101	35061	21452
3102	35073	21441
3103	35083	21429
3104	35094	21418
3105	35103	21405
3106	35111	21392
3107	35123	21381
3108	35131	21368
3109	35142	21356
3110	35153	21345
3111	35163	21333
3112	35175	21322
3113	35189	21312
3114	35200	21301
3115	35210	21288
3116	35219	21276
3117	35230	21264
3118	35241	21253
3119	35254	21242
3120	35265	21231
3121	35275	21219
3122	35285	21207
3123	35295	21195
3124	35306	21183
3125	35317	21172
3126	35328	21160
3127	35338	21148
3128	35349	21137
3129	35360	21125
3130	35371	21114
3131	35381	21102
3132	35394	21091
3133	35406	21081
3134	35418	21070
3135	35429	21058
3136	35440	21047
3137	35450	21035
3138	35459	21022
3139	35468	21010
3140	35479	20998
3141	35488	20986
3142	35497	20973
3143	35509	20962
3144	35519	20950
3145	35530	20938
3146	35540	20926
3147	35551	20915
3148	35561	20903
3149	35571	20891
3150	35582	20879
3151	35592	20867
3152	35603	20856
3153	35615	20845
3154	35626	20833
3155	35637	20822
3156	35645	20809
3157	35656	20797
3158	35668	20786
3159	35678	20775
3160	35690	20763
3161	35700	20751
3162	35710	20739
3163	35722	20728
3164	35732	20716
3165	35744	20705
3166	35753	20693
3167	35762	20680
3168	35773	20669
3169	35786	20659
3170	35797	20647
3171	35807	20635
3172	35816	20623
3173	35827	20611
3174	35837	20599
3175	35847	20587
3176	35856	20574
3177	35867	20563
3178	35877	20551
3179	35889	20540
3180	35900	20529
3181	35912	20518
3182	35924	20507
3183	35935	20495
3184	35946	20484
3185	35958	20473
3186	35970	20462
3187	35985	20453
3188	35997	20442
3189	36006	20430
3190	36017	20418
3191	36028	20407
3192	36043	20397
3193	36057	20388
3194	36070	20377
3195	36082	20367
3196	36093	20355
3197	36104	20344
3198	36116	20333
3199	36126	20321
3200	36139	20310
3201	36145	20296
3202	36155	20284
3203	36163	20271
3204	36173	20259
3205	36184	20248
3206	36197	20237
3207	36209	20226
3208	36222	20216
3209	36233	20204
3210	36243	20193
3211	36254	20181
3212	36264	20169
3213	36274	20157
3214	36285	20146
3215	36295	20134
3216	36305	20121
3217	36315	20109
3218	36324	20097
3219	36334	20085
3220	36344	20073
3221	36353	20061
3222	36364	20049
3223	36372	20036
3224	36382	20024
