iter	R2	RMSE
884	0.7494093792	0.3979295671
885	0.7494590081	0.3978901606
886	0.7496835391	0.3977118291
887	0.7497232058	0.3976803158
888	0.7498244417	0.3975998778
889	0.7498882438	0.3975491747
890	0.7499300651	0.3975159361
891	0.7499688325	0.3974851222
892	0.7500460474	0.3974237416
893	0.7501610647	0.397332293
894	0.7501801	0.3973171563
895	0.7502051743	0.3972972166
896	0.750372388	0.3971642181
897	0.7505557734	0.3970183057
898	0.7505842982	0.3969956049
899	0.7506532351	0.3969407376
900	0.7508252568	0.3968037913
901	0.7508720298	0.3967665472
902	0.751025785	0.3966440914
903	0.7511470232	0.3965475066
904	0.751198968	0.3965061174
905	0.7512232881	0.3964867378
906	0.7512681726	0.396450969
907	0.7513511725	0.3963848171
908	0.75143271	0.3963198201
909	0.7516581631	0.3961400462
910	0.7517005923	0.3961062045
911	0.751798879	0.3960277995
912	0.7518154952	0.396014543
913	0.7518834526	0.3959603213
914	0.7519650005	0.3958952463
915	0.7520273728	0.395845466
916	0.7520733603	0.3958087588
917	0.7521873301	0.3957177734
918	0.7523399505	0.3955958993
919	0.752442946	0.3955136316
920	0.7525181313	0.3954535665
921	0.7526251703	0.3953680379
922	0.7527455568	0.3952718221
923	0.7528023401	0.3952264314
924	0.7529802323	0.3950841963
925	0.753043891	0.3950332851
926	0.753085268	0.3950001901
927	0.7531643606	0.3949369211
928	0.7532118571	0.3948989221
929	0.7532578602	0.3948621144
930	0.7532652637	0.3948561904
931	0.7533382428	0.3947977909
932	0.7533894712	0.3947567916
933	0.7534561506	0.3947034201
934	0.7534721573	0.394690607
935	0.7535047407	0.3946645231
936	0.7536616844	0.3945388616
937	0.7537929009	0.3944337685
938	0.7539907118	0.3942752861
939	0.7540191119	0.3942525273
940	0.754126929	0.3941661144
941	0.7541476698	0.394149489
942	0.7541723514	0.3941297037
943	0.7542084943	0.3941007291
944	0.7542369683	0.3940779009
945	0.7543368411	0.3939978204
946	0.7543513262	0.3939862046
947	0.7543954984	0.3939507799
948	0.7544145266	0.393935519
949	0.7544554426	0.3939027016
950	0.7545679321	0.3938124635
951	0.7547298156	0.3936825655
952	0.7547606807	0.393657794
953	0.7548448294	0.3935902505
954	0.754877246	0.3935642276
955	0.7549680565	0.3934913191
956	0.7549972903	0.3934678454
957	0.7550622664	0.393415667
958	0.7550642603	0.3934140657
959	0.7550984254	0.3933866269
960	0.7552479062	0.3932665527
961	0.755396615	0.3931470623
962	0.7555028208	0.3930617015
963	0.7555505623	0.3930233243
964	0.755553486	0.3930209739
965	0.7556250382	0.3929634489
966	0.7556562539	0.3929383501
967	0.7556975997	0.3929051039
968	0.7557393211	0.3928715527
969	0.7558442246	0.3927871797
970	0.7558570493	0.3927768636
971	0.7560197102	0.3926459975
972	0.7560468466	0.3926241611
973	0.7560796778	0.3925977406
974	0.7561083586	0.3925746585
975	0.7563075118	0.3924143446
976	0.7564531477	0.3922970694
977	0.7565653083	0.3922067268
978	0.7565764386	0.3921977604
979	0.7566382318	0.3921479775
980	0.7567054815	0.3920937914
981	0.7567638262	0.3920467744
982	0.7568579504	0.3919709126
983	0.7568637354	0.3919662495
984	0.7569078454	0.3919306924
985	0.7569540311	0.3918934587
986	0.7570974513	0.3917778145
987	0.7571558118	0.3917307468
988	0.7572338422	0.3916678065
989	0.757366294	0.3915609461
990	0.7574117886	0.391524235
991	0.7574925751	0.391459037
992	0.7575283737	0.3914301426
993	0.7575328227	0.3914265515
994	0.7575432493	0.3914181353
995	0.7577157765	0.391278848
996	0.7577606784	0.391242589
997	0.7579126406	0.3911198521
998	0.7579500663	0.3910896182
999	0.7579863775	0.3910602824
1000	0.7580503446	0.391008598
1001	0.7581499423	0.390928111
1002	0.7581970528	0.3908900343
1003	0.7582717335	0.3908296666
1004	0.758395862	0.3907293074
1005	0.7584132489	0.3907152478
1006	0.7584529507	0.3906831418
1007	0.7585742047	0.3905850702
1008	0.7586142247	0.3905526961
1009	0.7586521719	0.3905219964
1010	0.7586774244	0.3905015655
1011	0.7587064202	0.3904781047
1012	0.7587951788	0.3904062804
1013	0.7589510173	0.3902801425
1014	0.7591773882	0.390096842
1015	0.7592200749	0.3900622673
1016	0.7592363294	0.390049101
1017	0.7592604176	0.3900295885
1018	0.7594275467	0.3898941795
1019	0.7594497416	0.3898761935
1020	0.759532381	0.3898092181
1021	0.7597348549	0.3896450737
1022	0.759746813	0.3896353772
1023	0.7597878247	0.38960212
1024	0.7598845536	0.3895236694
1025	0.7599238337	0.3894918073
1026	0.7599274709	0.3894888569
1027	0.7601899139	0.3892759076
1028	0.7602710998	0.3892100087
1029	0.7603366404	0.3891568012
1030	0.760370049	0.3891296763
1031	0.7603830725	0.3891191019
1032	0.7604927879	0.3890300071
1033	0.7605206067	0.3890074135
1034	0.7605282406	0.3890012132
1035	0.7606209214	0.38892593
1036	0.760627118	0.388920896
1037	0.7606413937	0.3889092987
1038	0.7607144634	0.3888499324
1039	0.7608323082	0.388754169
1040	0.7608530497	0.3887373115
1041	0.760923105	0.3886803693
1042	0.76096073	0.3886497836
1043	0.76098087	0.3886334107
1044	0.7610789489	0.3885536667
1045	0.7611271758	0.3885144494
1046	0.7612205877	0.3884384771
1047	0.761305892	0.3883690858
1048	0.761384801	0.3883048858
1049	0.7614358884	0.3882633156
1050	0.7614450683	0.3882558454
1051	0.7614653997	0.3882393
1052	0.761472045	0.3882338921
1053	0.7615877525	0.3881397165
1054	0.7616784046	0.3880659178
1055	0.7617748295	0.3879874041
1056	0.7617994473	0.3879673566
1057	0.7619507126	0.3878441509
1058	0.7620517296	0.3877618508
1059	0.7620945085	0.3877269928
1060	0.7621291418	0.3876987699
1061	0.7623233528	0.3875404682
1062	0.7624888046	0.3874055571
1063	0.7625377967	0.3873655994
1064	0.7625718586	0.3873378163
1065	0.7626651445	0.387261716
1066	0.7626881012	0.3872429862
1067	0.7627216037	0.3872156508
1068	0.7627376446	0.3872025619
1069	0.7627738495	0.3871730183
1070	0.7629400969	0.3870373296
1071	0.7629882918	0.3869979848
1072	0.7629934813	0.386993748
1073	0.7630473002	0.3869498067
1074	0.7631425251	0.3868720466
1075	0.7633426994	0.3867085342
1076	0.7633710077	0.386685405
1077	0.7634152667	0.3866492406
1078	0.7635154535	0.3865673646
1079	0.7635490896	0.3865398721
1080	0.7635800281	0.3865145828
1081	0.7636015812	0.3864969642
1082	0.7636702524	0.3864408235
1083	0.7637018951	0.3864149519
1084	0.763732484	0.3863899404
1085	0.7638261788	0.3863133189
1086	0.7639102961	0.3862445167
1087	0.7639808877	0.3861867682
1088	0.764055502	0.3861257195
1089	0.7640846346	0.3861018809
1090	0.7641601772	0.386040059
1091	0.764289891	0.3859338818
1092	0.7643578727	0.3858782237
1093	0.7643807665	0.3858594783
1094	0.7644079982	0.3858371798
1095	0.7645022758	0.3857599712
1096	0.7645963239	0.3856829352
1097	0.7646317528	0.3856539109
1098	0.764662546	0.3856286826
1099	0.7646655288	0.3856262388
1100	0.7648156652	0.3855032101
1101	0.7648405022	0.3854828537
1102	0.7648912351	0.3854412698
1103	0.7649304942	0.3854090874
1104	0.7649683221	0.3853780757
1105	0.7650101057	0.3853438182
1106	0.7651180499	0.3852553029
1107	0.7651631033	0.3852183527
1108	0.7652224224	0.3851696971
1109	0.7652894179	0.3851147377
1110	0.7652962616	0.385109123
1111	0.765337263	0.3850754834
1112	0.7653915504	0.3850309387
1113	0.7654562631	0.384977833
1114	0.7655317926	0.3849158413
1115	0.7656176462	0.3848453638
1116	0.7656519653	0.3848171876
1117	0.76567057	0.3848019121
1118	0.7656931889	0.3847833399
1119	0.7657247452	0.3847574279
1120	0.7657865948	0.3847066358
1121	0.765824608	0.3846754153
1122	0.7658584284	0.3846476362
1123	0.7659065741	0.3846080873
1124	0.7659221076	0.3845953266
1125	0.7660447296	0.384494578
1126	0.7660504918	0.3844898431
1127	0.7661817832	0.384381941
1128	0.7662651243	0.3843134311
1129	0.7662851995	0.3842969267
1130	0.7662965675	0.3842875804
1131	0.7663295283	0.3842604801
1132	0.7663759309	0.3842223247
1133	0.7664959315	0.3841236344
1134	0.7666423644	0.3840031716
1135	0.7666778031	0.3839740122
1136	0.7667065359	0.383950369
1137	0.7667873383	0.3838838717
1138	0.7668392062	0.3838411802
1139	0.7669186799	0.3837757578
1140	0.7670932617	0.3836320037
1141	0.7671104945	0.3836178109
1142	0.7671672708	0.3835710468
1143	0.767329564	0.3834373418
1144	0.7673423481	0.3834268077
1145	0.7673765506	0.3833986232
1146	0.7673887148	0.3833885988
1147	0.7674145846	0.3833672791
1148	0.7674418709	0.3833447906
1149	0.7674926709	0.3833029194
1150	0.7675272956	0.3832743778
1151	0.7675501628	0.383255527
1152	0.7676070097	0.3832086604
1153	0.7676511365	0.3831722769
1154	0.7677028857	0.3831296041
1155	0.7677058907	0.3831271259
1156	0.7677994585	0.3830499566
1157	0.7678199717	0.3830330364
1158	0.7678426752	0.3830143087
1159	0.7678551626	0.3830040077
1160	0.7678624205	0.3829980204
1161	0.7678938252	0.3829721126
1162	0.7680249744	0.3828639001
1163	0.7680946981	0.3828063579
1164	0.7681453372	0.3827645606
1165	0.7682766831	0.382656127
1166	0.7682956481	0.3826404678
1167	0.7683322926	0.3826102089
1168	0.7684589836	0.3825055765
1169	0.7685281795	0.3824484165
1170	0.7685482391	0.3824318444
1171	0.7686101234	0.3823807147
1172	0.7686355065	0.3823597408
1173	0.7686395595	0.3823563918
1174	0.7686705282	0.3823308009
1175	0.7687113635	0.382297054
1176	0.7687314837	0.3822804252
1177	0.7688071034	0.3822179215
1178	0.7688822813	0.3821557728
1179	0.7689337472	0.3821132207
1180	0.769125696	0.3819544753
1181	0.7691576337	0.3819280558
1182	0.7691822989	0.381907651
1183	0.7692055932	0.3818883794
1184	0.7692142986	0.381881177
1185	0.7694701824	0.3816694128
1186	0.7695047037	0.3816408346
1187	0.7695792138	0.3815791448
1188	0.7695820143	0.3815768261
1189	0.7697024961	0.3814770529
1190	0.7698262776	0.38137452
1191	0.7698289983	0.381372266
1192	0.7699116364	0.3813037979
1193	0.7701639298	0.3810946895
1194	0.7702127724	0.381054194
1195	0.7702309107	0.3810391545
1196	0.7702586683	0.3810161378
1197	0.7702887597	0.3809911843
1198	0.7703999391	0.380898974
1199	0.7704315698	0.3808727359
1200	0.7704546594	0.3808535817
1201	0.7704958425	0.3808194154
1202	0.7705508481	0.3807737769
1203	0.7706132808	0.3807219694
1204	0.7706291264	0.3807088194
1205	0.7706425762	0.3806976573
1206	0.7707412983	0.3806157168
1207	0.7707911806	0.3805743072
1208	0.7708336239	0.3805390695
1209	0.770858879	0.3805181004
1210	0.7708723395	0.3805069238
1211	0.7709589345	0.3804350139
1212	0.7710426916	0.3803654477
1213	0.7710452847	0.3803632937
1214	0.7710705892	0.3803422739
1215	0.7711768071	0.3802540287
1216	0.7712505753	0.3801927305
1217	0.7712744076	0.3801729247
1218	0.7713541915	0.3801066131
1219	0.7714517221	0.3800255358
1220	0.7715384666	0.3799534104
1221	0.7716083869	0.3798952639
1222	0.771703971	0.3798157606
1223	0.7718045895	0.379732052
1224	0.771825119	0.3797149704
1225	0.7719200303	0.3796359893
1226	0.7720985936	0.3794873522
1227	0.7721498691	0.3794446594
1228	0.772186052	0.37941453
1229	0.7722140781	0.3793911911
1230	0.7722439452	0.3793663176
1231	0.7723183547	0.3793043417
1232	0.7723322363	0.3792927786
1233	0.7723456441	0.3792816098
1234	0.7723620901	0.3792679097
1235	0.7723756011	0.3792566542
1236	0.7723925566	0.3792425287
1237	0.7724868426	0.3791639702
1238	0.7725100962	0.379144593
1239	0.7725348368	0.3791239756
1240	0.7725520733	0.379109611
1241	0.7725702159	0.3790944906
1242	0.7725910942	0.3790770896
1243	0.7726201229	0.3790528943
1244	0.7727284008	0.3789626314
1245	0.7728492498	0.3788618635
1246	0.7728827901	0.3788338917
1247	0.773071909	0.3786761328
1248	0.7731564029	0.3786056285
1249	0.77324787	0.3785292908
1250	0.7732736331	0.3785077863
1251	0.7733362651	0.3784555022
1252	0.7733574043	0.378437854
1253	0.7735053225	0.3783143402
1254	0.77352791	0.3782954758
1255	0.7735705929	0.3782598256
1256	0.7736077812	0.3782287621
1257	0.7737145173	0.3781395907
1258	0.7738340458	0.3780397071
1259	0.7738638354	0.3780148093
1260	0.7739945089	0.3779055751
1261	0.7740124556	0.3778905703
1262	0.7741636177	0.3777641645
1263	0.774227888	0.3777104071
1264	0.7742372126	0.3777026072
1265	0.7742805002	0.3776663952
1266	0.7743266132	0.3776278159
1267	0.7743943434	0.3775711438
1268	0.7744342165	0.3775377768
1269	0.7744631917	0.3775135276
1270	0.7744641072	0.3775127614
1271	0.7745432134	0.3774465497
1272	0.7746292292	0.3773745415
1273	0.7746543722	0.3773534904
1274	0.7747540808	0.3772699975
1275	0.7748155316	0.3772185313
1276	0.7748324329	0.3772043748
1277	0.7748721357	0.3771711179
1278	0.7749198123	0.377131178
1279	0.7750198748	0.3770473393
1280	0.7750885134	0.3769898187
1281	0.7751405975	0.3769461652
1282	0.7751673607	0.3769237322
1283	0.7752368586	0.3768654723
1284	0.7752855316	0.3768246645
1285	0.7753543045	0.3767669974
1286	0.7754366174	0.376697965
1287	0.7754499752	0.3766867612
1288	0.7754683453	0.3766713528
1289	0.7755103598	0.3766361097
1290	0.7755928688	0.3765668888
1291	0.7757560479	0.3764299524
1292	0.7758176441	0.3763782493
1293	0.7758372293	0.3763618081
1294	0.7758406522	0.3763589347
1295	0.7758792432	0.3763265366
1296	0.7759265205	0.3762868422
1297	0.775977057	0.3762444068
1298	0.7760811092	0.3761570193
1299	0.7761018895	0.3761395647
1300	0.7762168719	0.3760429695
1301	0.7762428517	0.3760211408
1302	0.7763312744	0.3759468368
1303	0.7763440432	0.3759361056
1304	0.7764009949	0.3758882384
1305	0.7764813249	0.3758207117
1306	0.7765697331	0.3757463803
1307	0.7765969814	0.3757234676
1308	0.7766629306	0.3756680062
1309	0.7768048206	0.375548653
1310	0.7768573067	0.3755044938
1311	0.7769933348	0.3753900223
1312	0.7770196671	0.3753678589
1313	0.7770957005	0.3753038556
1314	0.7771189669	0.3752842683
1315	0.7771392948	0.375267154
1316	0.7771577359	0.3752516275
1317	0.7771758047	0.3752364139
1318	0.7771950442	0.3752202138
1319	0.7772737454	0.3751539386
1320	0.7772959069	0.375135274
1321	0.7773512236	0.3750886819
1322	0.7774258905	0.3750257823
1323	0.7774474114	0.375007651
1324	0.777458195	0.3749985655
1325	0.7774831738	0.3749775194
1326	0.7775329457	0.3749355802
1327	0.777663325	0.3748256965
1328	0.777772737	0.3747334592
1329	0.777808495	0.3747033093
1330	0.7778291353	0.374685905
1331	0.7778379783	0.3746784482
1332	0.777894819	0.3746305139
1333	0.7779631688	0.3745728657
1334	0.7779816635	0.3745572653
1335	0.7781047747	0.3744534032
1336	0.778170838	0.3743976574
1337	0.7783644389	0.3742342443
1338	0.7784134094	0.3741928984
1339	0.7784775432	0.3741387432
1340	0.7785556857	0.3740727483
1341	0.7785795475	0.3740525935
1342	0.7786296503	0.374010271
1343	0.7786545394	0.3739892451
1344	0.7786931995	0.3739565833
1345	0.7787267246	0.3739282575
1346	0.7788029396	0.3738638543
1347	0.7788240091	0.3738460481
1348	0.7788411002	0.3738316037
1349	0.778901988	0.3737801398
1350	0.7789967136	0.3737000615
1351	0.7791344645	0.3735835801
1352	0.7791885275	0.3735378548
1353	0.7792451022	0.3734899992
1354	0.7793536189	0.3733981894
1355	0.7793976292	0.3733609485
1356	0.77951253	0.3732637032
1357	0.7795246536	0.373253441
1358	0.7795518542	0.3732304157
1359	0.7795955486	0.3731934254
1360	0.7796176596	0.3731747055
1361	0.7796358843	0.3731592752
1362	0.7796520526	0.3731455854
1363	0.7797239756	0.3730846819
1364	0.7797502125	0.3730624623
1365	0.779779925	0.3730372978
1366	0.7798046739	0.3730163357
1367	0.7798363172	0.3729895325
1368	0.7798768864	0.3729551658
1369	0.7798957781	0.3729391614
1370	0.7799974862	0.3728529855
1371	0.7800148653	0.3728382585
1372	0.780046551	0.3728114066
1373	0.7800594888	0.3728004418
1374	0.7800849154	0.3727788921
1375	0.7802146142	0.3726689494
1376	0.7802727993	0.3726196167
1377	0.7803054886	0.372591898
1378	0.7803807547	0.3725280685
1379	0.7804445995	0.3724739165
1380	0.7804934898	0.3724324432
1381	0.7805197224	0.3724101883
1382	0.7805433126	0.3723901741
1383	0.7806299998	0.3723166182
1384	0.7806617248	0.3722896952
1385	0.7806943675	0.3722619915
1386	0.7807716772	0.3721963707
1387	0.7808367127	0.3721411594
1388	0.7809217102	0.3720689891
1389	0.7809488803	0.3720459165
1390	0.7809819913	0.3720177968
1391	0.7810291777	0.3719777199
1392	0.7810671702	0.3719454485
1393	0.7810717021	0.3719415989
1394	0.7812564396	0.3717846387
1395	0.7813018549	0.3717460419
1396	0.7813581033	0.3716982329
1397	0.7813965184	0.371665578
1398	0.7814657326	0.3716067351
1399	0.7814747077	0.3715991041
1400	0.7814868131	0.3715888114
1401	0.7815411788	0.3715425833
1402	0.781549815	0.3715352392
1403	0.781578051	0.3715112269
1404	0.781601837	0.3714909976
1405	0.7816659064	0.3714365032
1406	0.7817590748	0.3713572444
1407	0.7817828906	0.3713369814
1408	0.7818002708	0.3713221932
1409	0.7818805914	0.371253844
1410	0.7819434155	0.3712003747
1411	0.7819701648	0.3711776063
1412	0.7819889828	0.3711615879
1413	0.7820206	0.3711346729
1414	0.7820361421	0.3711214415
1415	0.7820604786	0.3711007224
1416	0.7820808197	0.3710834039
1417	0.7821460891	0.3710278278
1418	0.7821903403	0.3709901437
1419	0.7822327366	0.3709540356
1420	0.7822499661	0.3709393606
1421	0.7822587516	0.3709318774
1422	0.7822742813	0.3709186494
1423	0.7822910424	0.370904372
1424	0.7823340108	0.3708677682
1425	0.7823726689	0.3708348331
1426	0.7824129985	0.370800471
1427	0.7824987126	0.370727429
1428	0.7825478116	0.3706855824
1429	0.7825801338	0.3706580319
1430	0.7826237112	0.3706208847
1431	0.7827191456	0.3705395191
1432	0.782736818	0.37052445
1433	0.7827552875	0.3705087006
1434	0.782778763	0.3704886814
1435	0.7828623748	0.3704173711
1436	0.7828970075	0.3703878299
1437	0.7829569305	0.3703367106
1438	0.783068524	0.3702414934
1439	0.7830836798	0.3702285598
1440	0.7832294512	0.370104139
1441	0.7833252278	0.3700223676
1442	0.7834190148	0.3699422774
1443	0.7834609927	0.3699064244
1444	0.7834998814	0.3698732068
1445	0.7835498229	0.3698305438
1446	0.7835988736	0.369788637
1447	0.7836201561	0.3697704527
1448	0.7836393379	0.3697540625
1449	0.7836479719	0.3697466848
1450	0.7837061022	0.3696970089
1451	0.7837370224	0.369670583
1452	0.7837756485	0.3696375687
1453	0.783834907	0.3695869137
1454	0.783851646	0.3695726037
1455	0.7838930093	0.3695372403
1456	0.7839707788	0.3694707425
1457	0.7840069921	0.3694397737
1458	0.7841433597	0.3693231321
1459	0.7843369413	0.3691574892
1460	0.784379182	0.3691213351
1461	0.7844000958	0.3691034335
1462	0.7844032917	0.3691006978
1463	0.7844194203	0.3690868915
1464	0.7845084168	0.3690107
1465	0.7846455964	0.3688932272
1466	0.7846703076	0.3688720619
1467	0.7847673158	0.3687889623
1468	0.7848138138	0.3687491243
1469	0.7848649772	0.3687052841
1470	0.7849137724	0.3686634684
1471	0.7849433218	0.3686381433
1472	0.7849776983	0.368608679
1473	0.7849912688	0.368597047
1474	0.7850293056	0.3685644417
1475	0.7850766073	0.3685238904
1476	0.7851371618	0.368471971
1477	0.785147187	0.3684633747
1478	0.7852078762	0.3684113314
1479	0.7852972289	0.3683346946
1480	0.7853149401	0.3683195019
1481	0.7853631353	0.3682781571
1482	0.7853817325	0.3682622021
1483	0.7854042824	0.3682428549
1484	0.7854539562	0.3682002328
1485	0.7855409645	0.3681255641
1486	0.7855464248	0.3681208776
1487	0.7855982156	0.3680764242
1488	0.785634219	0.3680455183
1489	0.7856854298	0.3680015536
1490	0.7857071917	0.3679828693
1491	0.7857699759	0.367928959
1492	0.785815974	0.3678894572
1493	0.7858989763	0.3678181666
1494	0.7859299994	0.3677915173
1495	0.7859405872	0.3677824218
1496	0.7860308009	0.3677049141
1497	0.7860959473	0.367648933
1498	0.7861184417	0.3676296013
1499	0.7861538295	0.3675991869
1500	0.7861823844	0.3675746433
1501	0.7862669925	0.367501911
1502	0.7863131807	0.3674621999
1503	0.7863510882	0.367429605
1504	0.7864060746	0.3673823197
1505	0.7864483638	0.367345949
1506	0.786462165	0.3673340787
1507	0.7865264301	0.3672787991
1508	0.7866142322	0.3672032601
1509	0.7866229501	0.367195759
1510	0.7866546019	0.3671685236
1511	0.7868901988	0.3669657358
1512	0.7869249806	0.3669357882
1513	0.7869368152	0.3669255979
1514	0.7870664893	0.3668139221
1515	0.7871656648	0.3667284889
1516	0.787228576	0.3666742847
1517	0.7872396873	0.3666647104
1518	0.7872696926	0.3666388544
1519	0.7873008996	0.3666119609
1520	0.7873779418	0.3665455592
1521	0.7874502292	0.3664832447
1522	0.7874702818	0.3664659567
1523	0.7874730312	0.3664635863
1524	0.7874831223	0.366454886
1525	0.7875449053	0.3664016142
1526	0.7875552836	0.3663926649
1527	0.7875810031	0.3663704856
1528	0.7876365018	0.3663226217
1529	0.7876637246	0.3662991416
1530	0.7876787725	0.3662861619
1531	0.7876985172	0.3662691302
1532	0.7877967679	0.3661843678
1533	0.7878564447	0.3661328741
1534	0.7878793257	0.3661131287
1535	0.7879154475	0.3660819549
1536	0.7879383819	0.3660621607
1537	0.7879551879	0.3660476551
1538	0.7879762602	0.3660294663
1539	0.7879976273	0.3660110222
1540	0.788019229	0.3659923746
1541	0.7880362644	0.3659776682
1542	0.7880804593	0.3659395127
1543	0.7881271805	0.3658991717
1544	0.7881523377	0.3658774481
1545	0.788218794	0.365820056
1546	0.7882358379	0.3658053354
1547	0.7882675543	0.3657779405
1548	0.7883545793	0.3657027629
1549	0.7884002375	0.3656633143
1550	0.7884121073	0.3656530582
1551	0.7884523585	0.3656182767
1552	0.7885308068	0.3655504792
1553	0.788546781	0.3655366723
1554	0.7885761072	0.3655113234
1555	0.7886410917	0.3654551463
1556	0.788689358	0.3654134159
1557	0.7887385524	0.3653708782
1558	0.7888145133	0.3653051861
1559	0.7888681912	0.3652587576
1560	0.7888828953	0.3652460383
1561	0.7889232262	0.3652111492
1562	0.7889589398	0.3651802515
1563	0.7890037378	0.3651414908
1564	0.7890558085	0.3650964322
1565	0.7891257428	0.365035907
1566	0.7891745238	0.3649936832
1567	0.7891891305	0.3649810389
1568	0.7892275531	0.3649477765
1569	0.7892927529	0.3648913262
1570	0.7893711801	0.3648234119
1571	0.78945847	0.3647478081
1572	0.7894644853	0.3647425974
1573	0.7894774411	0.3647313747
1574	0.7895160311	0.3646979445
1575	0.7895436285	0.3646740351
1576	0.7896261829	0.364602504
1577	0.7896462808	0.3645850875
1578	0.7896798846	0.3645559653
1579	0.7897661766	0.364481171
1580	0.7898365697	0.3644201459
1581	0.7898811885	0.3643814596
1582	0.7899192705	0.3643484378
1583	0.78994571	0.3643255098
1584	0.7899614429	0.3643118657
1585	0.7899906361	0.3642865469
1586	0.7900515932	0.3642336744
1587	0.7900682825	0.3642191972
1588	0.7900865639	0.3642033383
1589	0.7901120784	0.3641812036
1590	0.7901239112	0.3641709377
1591	0.7901434168	0.3641540146
1592	0.7901613254	0.3641384763
1593	0.7901707626	0.3641302879
1594	0.7902335916	0.3640757682
1595	0.7902549145	0.3640572634
1596	0.7902758422	0.3640391007
1597	0.7902912425	0.3640257346
1598	0.7903122366	0.3640075127
1599	0.7903495485	0.3639751255
1600	0.7904159705	0.3639174631
1601	0.7904295126	0.3639057058
1602	0.7905010303	0.3638436075
1603	0.7905204401	0.3638267523
1604	0.7905916947	0.3637648691
1605	0.7905981082	0.3637592986
1606	0.7906364607	0.3637259853
1607	0.7906781112	0.363689804
1608	0.7906931078	0.3636767757
1609	0.7907289496	0.3636456363
1610	0.7907613621	0.3636174739
1611	0.7907739472	0.3636065385
1612	0.7908263363	0.3635610131
1613	0.7908511118	0.3635394815
1614	0.790883719	0.3635111417
1615	0.7909161294	0.3634829708
1616	0.7909379022	0.3634640448
1617	0.7910309702	0.3633831344
1618	0.7910566409	0.3633608138
1619	0.7911267811	0.3632998204
1620	0.7911454611	0.3632835747
1621	0.7911601262	0.3632708202
1622	0.7911718605	0.3632606142
1623	0.7912509704	0.3631918012
1624	0.7913041125	0.3631455686
1625	0.7913538688	0.3631022762
1626	0.791362194	0.3630950321
1627	0.7914051374	0.3630576627
1628	0.7914572199	0.3630123353
1629	0.7915392819	0.3629409052
1630	0.7915635659	0.3629197648
1631	0.7915771423	0.3629079453
1632	0.791588955	0.362897661
1633	0.7916079812	0.3628810958
1634	0.7916271737	0.3628643851
1635	0.791656826	0.3628385657
1636	0.7916837968	0.3628150795
1637	0.7917623156	0.3627466967
1638	0.7918178226	0.3626983473
1639	0.79183	0.3626877393
1640	0.7918544429	0.3626664457
1641	0.7918661023	0.362656288
1642	0.7919612642	0.3625733726
1643	0.7919833419	0.3625541334
1644	0.7920174081	0.3625244451
1645	0.7920712764	0.3624774944
1646	0.7921006062	0.3624519285
1647	0.7921113268	0.3624425833
1648	0.7921768212	0.3623854858
1649	0.7921934299	0.362371005
1650	0.7922296976	0.362339382
1651	0.7922470128	0.3623242834
1652	0.7922701279	0.3623041262
1653	0.7922867159	0.3622896603
1654	0.7923490132	0.3622353273
1655	0.7923570386	0.3622283273
1656	0.7923747077	0.3622129154
1657	0.792386829	0.3622023421
1658	0.7924002463	0.362190638
1659	0.7924816704	0.3621196024
1660	0.792555695	0.3620550101
1661	0.7925705742	0.3620420255
1662	0.7926143234	0.3620038441
1663	0.7926526946	0.361970353
1664	0.792659157	0.3619647122
1665	0.7926684525	0.3619565983
1666	0.7927085514	0.3619215945
1667	0.7927271496	0.3619053583
1668	0.7927667946	0.361870746
1669	0.7928448639	0.3618025772
1670	0.792880747	0.3617712404
1671	0.7929325542	0.3617259922
1672	0.7929456345	0.361714567
1673	0.7929713259	0.3616921255
1674	0.7930009683	0.361666231
1675	0.7930155652	0.361653479
1676	0.7930399695	0.3616321582
1677	0.7930564136	0.3616177911
1678	0.7930693312	0.3616065046
1679	0.7930769134	0.3615998798
1680	0.7930945192	0.3615844963
1681	0.7931514668	0.3615347326
1682	0.7931808718	0.3615090342
1683	0.7931930889	0.3614983567
1684	0.7932201089	0.3614747404
1685	0.7932446699	0.361453272
1686	0.7932699065	0.3614312118
1687	0.7932797234	0.3614226302
1688	0.7933102708	0.3613959252
1689	0.7933695527	0.3613440944
1690	0.7933951646	0.3613216994
1691	0.7934448751	0.3612782285
1692	0.7934768677	0.3612502489
1693	0.7935287002	0.3612049134
1694	0.793552841	0.3611837966
1695	0.79356818	0.3611703784
1696	0.7936264794	0.3611193748
1697	0.7936367139	0.3611104204
1698	0.793658157	0.3610916585
1699	0.7936801473	0.3610724168
1700	0.7937415519	0.3610186819
1701	0.7937973492	0.360969847
1702	0.7938463922	0.3609269181
1703	0.7938811365	0.3608965022
1704	0.7939460646	0.360839656
1705	0.7939914168	0.3607999436
1706	0.794005632	0.3607874953
1707	0.7940108152	0.3607829562
1708	0.7940327145	0.3607637777
1709	0.7940445607	0.360753403
1710	0.7940690951	0.360731915
1711	0.7940882441	0.3607151428
1712	0.7941186387	0.3606885193
1713	0.7941208922	0.3606865453
1714	0.7942242519	0.3605959943
1715	0.7942643148	0.36056089
1716	0.7942743501	0.3605520962
1717	0.7943246967	0.3605079751
1718	0.7943497987	0.360485975
1719	0.7944465304	0.3604011842
1720	0.7944740976	0.3603770163
1721	0.7944992278	0.3603549835
1722	0.794551288	0.3603093356
1723	0.7946015708	0.3602652407
